FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
2108508	CD3-	CD3-	ANA809	776941
2108512	CXCR3	CXCR3 FMO: viable	ANA76	776942
2108525	CXCR3	CXCR3: viable	ANA76	776946
2108552	lymphocyte	Lymph		776952
2108557	singlet	singlets		776953
2108563	lymphocyte	Lymph		776954
2108576	CD20+	CD20+	ANA806	776956
2108590	SIGLEC-3+	CD33+	ANA864	776959
2108602		Activated T: viable		776964
2108614	CD3+	CD3+	ANA809	776966
2108620	CD3+	CD3+	ANA809	776967
2108623	CD38+	Q1: CD38+	ANA808	776967
2108638		Activated T: viable		776970
2108640	lymphocyte	Lymph		776970
2108641	CD3+	CD3+	ANA809	776970
2108645		Activated T: viable		776971
2108653	CD3+	CD3+	ANA809	776972
2108661	HLADR-	Q1: HLADR-	ANA812	776973
2108663		Activated T: viable		776974
2108664	singlet	singlets		776974
2108665	lymphocyte	Lymph		776974
2108668	HLADR+	Q2: HLADR+	ANA812	776974
2108670		Activated T: viable		776975
2108676	CD38-	Q3: CD38-	ANA808	776975
2108682	HLADR-	Q4: HLADR-	ANA812	776976
2108686	lymphocyte	Lymph		776977
2108693	lymphocyte	Lymph		776980
2108698		T cell: viable		776982
2108705	lymphocyte	Lymph		776983
2108732	CD3+	CD3+	ANA809	776987
2108747	CD8+	CD8+	ANA810	776989
2108760		T cell: viable		776992
2108778	CD8+	CD8+	ANA810	776994
2108784	CD3+	CD3+	ANA809	776995
2108788	viable	NK-NKT: viable		776996
2108800	lymphocyte	Lymph		777000
2108804	singlet	singlets		777001
2108808	CD314-	Q1: CD314-	ANA886	777001
2108815	CD314+	Q2: CD314+	ANA886	777002
2108831	viable	NK-NKT: viable		777005
2108833	lymphocyte	Lymph		777005
2108860	CD3+	CD3+	ANA809	777009
2108884	CD56+	CD56+	ANA815	777013
2108895	singlet	singlets		777015
2108907	CD56+	CD56+	ANA815	777016
2108908	CD314+	Q3: CD314+	ANA886	777016
2108916	CD314-	Q4: CD314-	ANA886	777017
2108917	CD94-	Q4: CD94-	ANA884	777017
2108935	singlet	singlets		777023
2108937	CD3-	CD3-	ANA809	777023
2108951	singlet	singlets		777025
2108957	CD38+	CD38+	ANA808	777025
2108960	lymphocyte	Lymph		777026
2108987	CD20+	CD20+	ANA806	777029
2108991	singlet	singlets		777030
2108999	CD20-	CD20-	ANA806	777031
2109007	lymphocyte	Lymph		777034
2109025	lymphocyte	Lymph		777038
2109026	CD3+	CD3+	ANA809	777038
2109030		Treg: viable		777039
2109032	lymphocyte	Lymph		777039
2109034	CD4+	CD4+	ANA41	777039
2109042	CD3+	CD3+	ANA809	777040
2109060	CD3+	CD3+	ANA809	777042
2109070	CD8+	CD8+	ANA810	777043
2109071		Treg: viable		777044
2109080	CXCR3	CXCR3 FMO: viable	ANA76	777047
2109099	singlet	singlets		777051
2109120	CXCR3	CXCR3 FMO: viable	ANA76	777055
2109126	lymphocyte	Lymph		777056
2109130	CXCR3	CXCR3 FMO: viable	ANA76	777057
2109139		Mono		777058
2109141	singlet	singlets		777059
2109142		Mono		777059
2109143	SIGLEC-3+	CD33+	ANA864	777059
2109145	singlet	singlets		777060
2109157	lymphocyte	Lymph		777064
2109166	CXCR3	CXCR3: viable	ANA76	777066
2109178	CD3+	CD3+	ANA809	777068
2109188	lymphocyte	Lymph		777070
2109190	CD8+	CD8+	ANA810	777070
2109195	CD3-	CD3-	ANA809	777071
2109196	CXCR3	CXCR3: viable	ANA76	777072
2109217	singlet	singlets		777076
2109221		Activated T: viable		777077
2109235	CD4+	CD4+	ANA41	777081
2109238	lymphocyte	Lymph		777082
2109250	singlet	singlets		777084
2109263		Activated T: viable		777086
2109265	lymphocyte	Lymph		777086
2109279	CD8+	CD8+	ANA810	777088
2109307	HLADR-	Q4: HLADR-	ANA812	777092
2109311	lymphocyte	Lymph		777093
2109317	singlet	singlets		777096
2109325	lymphocyte	Lymph		777098
2109333	CD28+	CD28+	ANA863	777099
2109338	CD4+	CD4+	ANA41	777100
2109340		T cell: viable		777101
2109341	singlet	singlets		777101
2109347		T cell: viable		777102
2109352	CD45RA+	Q2: CD45RA+	ANA816	777102
2109379		T cell: viable		777107
2109384	CD85J+	CD85j+	ANA888	777107
2109385		T cell: viable		777108
2109421	lymphocyte	Lymph		777115
2109429	singlet	singlets		777117
2109442	viable	NK-NKT: viable		777119
2109449	viable	NK-NKT: viable		777120
2109461	viable	NK-NKT: viable		777122
2109470	lymphocyte	Lymph		777123
2109475	viable	NK-NKT: viable		777124
2109483	singlet	singlets		777125
2109492	CD3+	CD3+	ANA809	777126
2109514	CD3-	CD3-	ANA809	777130
2109515	CD16+	CD16+	ANA811	777130
2109534	CD94-	Q3: CD94-	ANA884	777132
2109556	CD3-	CD3-	ANA809	777138
2109560	singlet	singlets		777139
2109575	viable	B cell: viable		777141
2109583	viable	B cell: viable		777142
2109601	lymphocyte	Lymph		777144
2109632	lymphocyte	Lymph		777150
2109648		Treg: viable		777154
2109655		Treg: viable		777155
2109662	CD161-	Q1: CD161-	ANA883	777155
2109680	CD161+	Q3: CD161+	ANA883	777157
2109683	singlet	singlets		777158
2109687	IL2RAhi	CD25hi	ANA163	777158
2109696		Treg: viable		777160
2109701	CD161+	CD161+	ANA883	777160
2109707	lymphocyte	Lymph		777163
2109710	lymphocyte	Lymph		777164
2109711	CD16+	CD16+	ANA811	777164
2109712	CD56+	CD56+	ANA815	777164
2109714	singlet	singlets		777165
2109720	singlet	singlets		777166
2109723	CXCR3	CXCR3 FMO: viable	ANA76	777167
2109724	singlet	singlets		777167
2109743	CD8+	CD8+	ANA810	777170
2109750	singlet	singlets		777172
2109778	singlet	singlets		777179
2109784	CD56+	CD56+	ANA815	777180
2109788	CD16+	CD16+	ANA811	777181
2109794	CD3+	CD3+	ANA809	777182
2109803	CD3+	CD3+	ANA809	777184
2109810	CD8+	CD8+	ANA810	777185
2109812	singlet	singlets		777186
2109815	CD8+	CD8+	ANA810	777186
2109825	CD19+	CD19+	ANA805	777188
2109831	CD19+	CD19+	ANA805	777189
2109833	CXCR3+	CXCR3+	ANA76	777189
2109840	SIGLEC-3+	CD33+	ANA864	777191
2109846		Activated T: viable		777193
2109847		Activated T: viable		777194
2109849		Activated T: viable		777195
2109851	lymphocyte	Lymph		777195
2109863	lymphocyte	Lymph		777198
2109870	CD3+	CD3+	ANA809	777199
2109905	PD1+	PD1+	ANA818	777204
2109918	HLADR+	Q2: HLADR+	ANA812	777206
2109934		Activated T: viable		777209
2109954	singlet	singlets		777215
2109960	singlet	singlets		777216
2109991	CD45RA-	Q4: CD45RA-	ANA816	777220
2109995	lymphocyte	Lymph		777221
2109997	CD8+	CD8+	ANA810	777221
2109999	singlet	singlets		777222
2110008	CD8+	CD8+	ANA810	777223
2110024		T cell: viable		777226
2110026	lymphocyte	Lymph		777226
2110031		T cell: viable		777227
2110043	lymphocyte	Lymph		777230
2110049	singlet	singlets		777232
2110071	CD8+	CD8+	ANA810	777235
2110081	viable	NK-NKT: viable		777237
2110084	CD3+	CD3+	ANA809	777237
2110092	CD94+	Q1: CD94+	ANA884	777238
2110106	CD94-	Q3: CD94-	ANA884	777240
2110129	viable	NK-NKT: viable		777245
2110130	singlet	singlets		777245
2110133	CD16+	CD16+	ANA811	777245
2110137	singlet	singlets		777246
2110143	CD94+	Q1: CD94+	ANA884	777246
2110146	lymphocyte	Lymph		777247
2110155	CD3-	CD3-	ANA809	777248
2110156	CD16+	CD16+	ANA811	777248
2110168	viable	B cell: viable		777250
2110173	lymphocyte	Lymph		777252
2110198	CD24+	CD24+	ANA807	777256
2110203	CD3-	CD3-	ANA809	777257
2110211	CD3-	CD3-	ANA809	777258
2110212	CD19+	CD19+	ANA805	777258
2110217	singlet	singlets		777259
2110219	CD3-	CD3-	ANA809	777259
2110226	lymphocyte	Lymph		777260
2110230	IgD+	Q3: IgD+	ANA813	777260
2110233	singlet	singlets		777261
2110235	CD3-	CD3-	ANA809	777261
2110237	CD20+	CD20+	ANA806	777261
2110241	singlet	singlets		777262
2110246	singlet	singlets		777263
2110247	lymphocyte	Lymph		777263
2110249	CD20-	CD20-	ANA806	777263
2110255		Treg: viable		777266
2110261	CD3+	CD3+	ANA809	777267
2110262		Treg: viable		777268
2110295	CD127low	CD127low	ANA182	777272
2110303	IL2RAhi	CD25hi	ANA163	777273
2110306	CD45RA-	Q3: CD45RA-	ANA816	777273
2110307		Treg: viable		777274
2110312	IL2RAhi	CD25hi	ANA163	777274
2110317	singlet	singlets		777275
2110321		Treg: viable		777276
2110328	CXCR3	CXCR3 FMO: viable	ANA76	777278
2110332	lymphocyte	Lymph		777279
2110336	CD16+	CD16+	ANA811	777280
2110366	lymphocyte	Lymph		777286
2110376	lymphocyte	Lymph		777288
2110378	CD19+	CD19+	ANA805	777288
2110381	singlet	singlets		777289
2110417	singlet	singlets		777298
2110419	CD3+	CD3+	ANA809	777298
2110425	CXCR3	CXCR3: viable	ANA76	777300
2110429	CD4+	CD4+	ANA41	777300
2110445	CD3-	CD3-	ANA809	777303
2110459	CXCR3	CXCR3: viable	ANA76	777306
2110463	singlet	singlets		777307
2110466	CXCR3	CXCR3: viable	ANA76	777308
2110471		Activated T: viable		777309
2110472		Activated T: viable		777310
2110481		Activated T: viable		777313
2110486		Activated T: viable		777314
2110493	singlet	singlets		777315
2110495	CD3+	CD3+	ANA809	777315
2110499		Activated T: viable		777316
2110513		Activated T: viable		777318
2110516	CD3+	CD3+	ANA809	777318
2110517	CD4+	CD4+	ANA41	777318
2110534	CD3+	CD3+	ANA809	777321
2110537	CD38+	Q1: CD38+	ANA808	777321
2110548	CD3+	CD3+	ANA809	777323
2110564		T cell: viable		777327
2110587	CD3+	CD3+	ANA809	777332
2110588	CD4+	CD4+	ANA41	777332
2110590		T cell: viable		777333
2110591	singlet	singlets		777333
2110602	CD45RA+	Q2: CD45RA+	ANA816	777334
2110604		T cell: viable		777335
2110608	CD4+	CD4+	ANA41	777335
2110611		T cell: viable		777336
2110616	CD45RA-	Q4: CD45RA-	ANA816	777336
2110646	CD8+	CD8+	ANA810	777341
2110659	CD3+	CD3+	ANA809	777343
2110683	CD314-	Q1: CD314-	ANA886	777349
2110691	CD94+	Q2: CD94+	ANA884	777350
2110693	singlet	singlets		777351
2110705	CD94-	Q4: CD94-	ANA884	777352
2110707	singlet	singlets		777353
2110708	lymphocyte	Lymph		777353
2110709	CD3+	CD3+	ANA809	777353
2110722	CD8-	CD8-	ANA810	777355
2110729	CD8-	CD8-	ANA810	777356
2110732	viable	NK-NKT: viable		777357
2110737	CD314-	Q4: CD314-	ANA886	777357
2110743	CD56+	CD56+	ANA815	777358
2110748	viable	NK-NKT: viable		777360
2110750	lymphocyte	Lymph		777360
2110753	CD56+	CD56+	ANA815	777360
2110769	viable	NK-NKT: viable		777363
2110774	CD56+	CD56+	ANA815	777363
2110777	viable	NK-NKT: viable		777364
2110781	CD16+	CD16+	ANA811	777364
2110787	lymphocyte	Lymph		777365
2110795	singlet	singlets		777367
2110814	CD20+	CD20+	ANA806	777371
2110845	CD19+	CD19+	ANA805	777375
2110851	lymphocyte	Lymph		777376
2110853	CD19+	CD19+	ANA805	777376
2110855	IgD+	Q3: IgD+	ANA813	777376
2110862	CD20+	CD20+	ANA806	777377
2110868	CD3-	CD3-	ANA809	777378
2110871	singlet	singlets		777379
2110877		Treg: viable		777380
2110882	lymphocyte	Lymph		777382
2110892		Treg: viable		777385
2110902	CD4+	CD4+	ANA41	777386
2110930	CD161+	Q3: CD161+	ANA883	777389
2110960	lymphocyte	Lymph		777396
2110961	CD16+	CD16+	ANA811	777396
2110977	CD4+	CD4+	ANA41	777399
2110988	CD8+	CD8+	ANA810	777401
2110998	CD3-	CD3-	ANA809	777403
2111002	CD3-	CD3-	ANA809	777404
2111003	CD19+	CD19+	ANA805	777404
2111009	CD19+	CD19+	ANA805	777405
2111017		Mono		777407
2111042	singlet	singlets		777414
2111047	lymphocyte	Lymph		777415
2111063	lymphocyte	Lymph		777418
2111064	CD3+	CD3+	ANA809	777418
2111066	CXCR3+	CXCR3+	ANA76	777418
2111073	lymphocyte	Lymph		777420
2111078	singlet	singlets		777421
2111081	CD19+	CD19+	ANA805	777421
2111085	singlet	singlets		777422
2111097		Activated T: viable		777426
2111104	lymphocyte	Lymph		777428
2111117		Activated T: viable		777431
2111131		Activated T: viable		777433
2111136	HLADR+	Q3: HLADR+	ANA812	777433
2111140	lymphocyte	Lymph		777434
2111143	HLADR-	Q4: HLADR-	ANA812	777434
2111158	lymphocyte	Lymph		777437
2111165	lymphocyte	Lymph		777438
2111174	CD8+	CD8+	ANA810	777439
2111187		TCRgd+		777441
2111203		T cell: viable		777447
2111204	singlet	singlets		777447
2111221	CD27+	Q1: CD27+	ANA40	777449
2111224	lymphocyte	Lymph		777450
2111232	CD3+	CD3+	ANA809	777451
2111233	CD4+	CD4+	ANA41	777451
2111255	singlet	singlets		777455
2111256	lymphocyte	Lymph		777455
2111261	singlet	singlets		777456
2111264	CD8+	CD8+	ANA810	777456
2111265	CD45RA-	Q1: CD45RA-	ANA816	777456
2111272	CD45RA+	Q2: CD45RA+	ANA816	777457
2111282	singlet	singlets		777459
2111291	viable	NK-NKT: viable		777462
2111295	singlet	singlets		777463
2111310	viable	NK-NKT: viable		777466
2111329	CD314-	Q4: CD314-	ANA886	777468
2111365	singlet	singlets		777474
2111366	lymphocyte	Lymph		777474
2111368	CD56+	CD56+	ANA815	777474
2111370	singlet	singlets		777475
2111379	viable	NK-NKT: viable		777477
2111380	singlet	singlets		777477
2111392	CD314-	Q1: CD314-	ANA886	777478
2111393	CD94+	Q1: CD94+	ANA884	777478
2111394	viable	NK-NKT: viable		777479
2111404	lymphocyte	Lymph		777480
2111416	CD314-	Q4: CD314-	ANA886	777481
2111424	viable	B cell: viable		777485
2111437	CD3-	CD3-	ANA809	777487
2111442	viable	B cell: viable		777488
2111446	CD19+	CD19+	ANA805	777488
2111458	viable	B cell: viable		777490
2111469	CD3-	CD3-	ANA809	777491
2111477	CD3-	CD3-	ANA809	777492
2111480	IgD+	Q3: IgD+	ANA813	777492
2111481	CD27-	Q3: CD27-	ANA40	777492
2111499	CD20-	CD20-	ANA806	777495
2111502		Treg: viable		777496
2111503		Treg: viable		777497
2111516	CD4+	CD4+	ANA41	777500
2111519	lymphocyte	Lymph		777501
2111523		Treg: viable		777502
2111526	CD3+	CD3+	ANA809	777502
2111532	lymphocyte	Lymph		777503
2111545	CD127low	CD127low	ANA182	777504
2111549	singlet	singlets		777505
2111558	singlet	singlets		777506
2111561	CD4+	CD4+	ANA41	777506
2111562	IL2RAhi	CD25hi	ANA163	777506
2111563	CD127low	CD127low	ANA182	777506
2111574	CD3+	CD3+	ANA809	777508
2111576	CD161+	CD161+	ANA883	777508
2111586	CD16+	CD16+	ANA811	777512
2111598	CXCR3	CXCR3 FMO: viable	ANA76	777515
2111599	singlet	singlets		777515
2111601	CD3+	CD3+	ANA809	777515
2111624	CXCR3	CXCR3 FMO: viable	ANA76	777520
2111627	CD3-	CD3-	ANA809	777520
2111657	lymphocyte	Lymph		777528
2111661	singlet	singlets		777529
2111664	CD56+	CD56+	ANA815	777529
2111675	CXCR3	CXCR3: viable	ANA76	777532
2111692	CXCR3	CXCR3: viable	ANA76	777535
2111710	singlet	singlets		777538
2111728	singlet	singlets		777544
2111730	CD3+	CD3+	ANA809	777544
2111748	CD38+	Q1: CD38+	ANA808	777547
2111752	CD3+	CD3+	ANA809	777548
2111753	CD4+	CD4+	ANA41	777548
2111757	singlet	singlets		777549
2111760	CD4+	CD4+	ANA41	777549
2111767	CD4+	CD4+	ANA41	777550
2111768	HLADR-	Q4: HLADR-	ANA812	777550
2111778	CD3+	CD3+	ANA809	777552
2111779	CD8+	CD8+	ANA810	777552
2111781		Activated T: viable		777553
2111798	CD3+	CD3+	ANA809	777555
2111820	singlet	singlets		777561
2111821	lymphocyte	Lymph		777561
2111824	singlet	singlets		777562
2111843	CD3+	CD3+	ANA809	777565
2111853	CD27+	Q2: CD27+	ANA40	777566
2111870	lymphocyte	Lymph		777569
2111875	lymphocyte	Lymph		777570
2111881	lymphocyte	Lymph		777571
2111882	CD3+	CD3+	ANA809	777571
2111886	singlet	singlets		777572
2111891	CD27+	Q1: CD27+	ANA40	777572
2111892		T cell: viable		777573
2111905	CD27-	Q3: CD27-	ANA40	777574
2111909	CD3+	CD3+	ANA809	777575
2111914	viable	NK-NKT: viable		777577
2111919	viable	NK-NKT: viable		777579
2111922	CD3+	CD3+	ANA809	777579
2111923	viable	NK-NKT: viable		777580
2111945	CD3+	CD3+	ANA809	777583
2111963	lymphocyte	Lymph		777586
2111965	CD8-	CD8-	ANA810	777586
2111972	CD8-	CD8-	ANA810	777587
2111974	CD94+	Q2: CD94+	ANA884	777587
2111979	CD8-	CD8-	ANA810	777588
2111982	viable	NK-NKT: viable		777589
2111985	CD3+	CD3+	ANA809	777589
2111990	singlet	singlets		777590
2111992	CD3+	CD3+	ANA809	777590
2111997	CD3-	CD3-	ANA809	777591
2112004	viable	NK-NKT: viable		777593
2112031	CD16+	CD16+	ANA811	777596
2112036	singlet	singlets		777597
2112048	lymphocyte	Lymph		777600
2112053	viable	B cell: viable		777602
2112056	CD3-	CD3-	ANA809	777602
2112061	lymphocyte	Lymph		777603
2112068	singlet	singlets		777604
2112072	CD20+	CD20+	ANA806	777604
2112097	IgD+	Q2: IgD+	ANA813	777607
2112099	viable	B cell: viable		777608
2112105	IgD+	Q3: IgD+	ANA813	777608
2112124	CD20-	CD20-	ANA806	777611
2112149	singlet	singlets		777618
2112163	CD45RA+	Q1: CD45RA+	ANA816	777619
2112170	CD127low	CD127low	ANA182	777620
2112174	singlet	singlets		777621
2112182		Treg: viable		777622
2112186	CD4+	CD4+	ANA41	777622
2112187	IL2RAhi	CD25hi	ANA163	777622
2112202	CXCR3	CXCR3 FMO: viable	ANA76	777625
2112204	singlet	singlets		777626
2112234	CXCR3	CXCR3 FMO: viable	ANA76	777633
2112252	CD3-	CD3-	ANA809	777636
2112254	CD20+	CD20+	ANA806	777636
2112260	CD20+	CD20+	ANA806	777637
2112266	singlet	singlets		777639
2112284	CD56+	CD56+	ANA815	777644
2112300	CXCR3	CXCR3: viable	ANA76	777648
2112304	CD4+	CD4+	ANA41	777648
2112308	lymphocyte	Lymph		777649
2112321	CXCR3	CXCR3: viable	ANA76	777652
2112323	lymphocyte	Lymph		777652
2112326	CD20+	CD20+	ANA806	777652
2112329	lymphocyte	Lymph		777653
2112331	CD19+	CD19+	ANA805	777653
2112347		Activated T: viable		777658
2112366	PD1+	PD1+	ANA818	777662
2112375	singlet	singlets		777664
2112386	HLADR+	Q3: HLADR+	ANA812	777665
2112387	CD38-	Q3: CD38-	ANA808	777665
2112395		Activated T: viable		777667
2112399	CD8+	CD8+	ANA810	777667
2112405	PD1+	PD1+	ANA818	777668
2112419	CD38+	Q2: CD38+	ANA808	777670
2112420		Activated T: viable		777671
2112423	CD3+	CD3+	ANA809	777671
2112434		Activated T: viable		777673
2112437		TCRgd+		777673
2112445	singlet	singlets		777677
2112446	lymphocyte	Lymph		777677
2112460	singlet	singlets		777680
2112465		T cell: viable		777681
2112466	singlet	singlets		777681
2112480	singlet	singlets		777683
2112485	CD27-	Q3: CD27-	ANA40	777683
2112497	CD8+	CD8+	ANA810	777685
2112510		T cell: viable		777688
2112517		T cell: viable		777689
2112524		T cell: viable		777690
2112525	singlet	singlets		777690
2112531		T cell: viable		777691
2112533	lymphocyte	Lymph		777691
2112548	viable	NK-NKT: viable		777696
2112549	singlet	singlets		777696
2112553	viable	NK-NKT: viable		777697
2112579	CD314-	Q4: CD314-	ANA886	777700
2112581	viable	NK-NKT: viable		777701
2112586	viable	NK-NKT: viable		777702
2112587	singlet	singlets		777702
2112592	CD94+	Q1: CD94+	ANA884	777702
2112594	singlet	singlets		777703
2112596	CD3+	CD3+	ANA809	777703
2112602	lymphocyte	Lymph		777704
2112605	CD314+	Q3: CD314+	ANA886	777704
2112610	CD3+	CD3+	ANA809	777705
2112625	lymphocyte	Lymph		777708
2112636	viable	NK-NKT: viable		777710
2112659	CD94-	Q3: CD94-	ANA884	777712
2112663	CD3-	CD3-	ANA809	777713
2112668	viable	B cell: viable		777714
2112672	singlet	singlets		777716
2112687	CD3-	CD3-	ANA809	777719
2112702	lymphocyte	Lymph		777721
2112713	CD20+	CD20+	ANA806	777722
2112715	CD27+	Q1: CD27+	ANA40	777722
2112733	singlet	singlets		777725
2112742	lymphocyte	Lymph		777726
2112757	lymphocyte	Lymph		777730
2112763	singlet	singlets		777732
2112769	lymphocyte	Lymph		777733
2112803	IL2RAhi	CD25hi	ANA163	777737
2112819	CD3+	CD3+	ANA809	777739
2112830	CXCR3	CXCR3 FMO: viable	ANA76	777743
2112836	CD16+	CD16+	ANA811	777744
2112837	CD56+	CD56+	ANA815	777744
2112851	CD3+	CD3+	ANA809	777747
2112861	lymphocyte	Lymph		777749
2112877	CD3-	CD3-	ANA809	777752
2112879	CD20+	CD20+	ANA806	777752
2112884	CD19+	CD19+	ANA805	777753
2112889		Mono		777754
2112917	singlet	singlets		777762
2112918	lymphocyte	Lymph		777762
2112928	CD3+	CD3+	ANA809	777764
2112934	CD3+	CD3+	ANA809	777765
2112935	CD8+	CD8+	ANA810	777765
2112946	CXCR3	CXCR3: viable	ANA76	777768
2112948	lymphocyte	Lymph		777768
2112950	CD19+	CD19+	ANA805	777768
2112961		Mono		777770
2112962	CXCR3	CXCR3: viable	ANA76	777771
2112964		Mono		777771
2112970	CXCR3+	CXCR3+	ANA76	777772
2112978	singlet	singlets		777776
2112985	CD4+	CD4+	ANA41	777777
2112992		Activated T: viable		777779
2113002	CD3+	CD3+	ANA809	777780
2113017	CD4+	CD4+	ANA41	777782
2113019	CD38-	Q4: CD38-	ANA808	777782
2113025		Activated T: viable		777784
2113029	CD8+	CD8+	ANA810	777784
2113035	CD8+	CD8+	ANA810	777785
2113040	lymphocyte	Lymph		777786
2113042	CD8+	CD8+	ANA810	777786
2113044	CD38+	Q2: CD38+	ANA808	777786
2113051	CD38-	Q3: CD38-	ANA808	777787
2113054	lymphocyte	Lymph		777788
2113071	lymphocyte	Lymph		777793
2113072	CD3+	CD3+	ANA809	777793
2113082	CD4+	CD4+	ANA41	777795
2113084		T cell: viable		777796
2113095	CD45RA-	Q1: CD45RA-	ANA816	777797
2113102	CD45RA+	Q2: CD45RA+	ANA816	777798
2113103	CD27+	Q2: CD27+	ANA40	777798
2113104		T cell: viable		777799
2113108	CD4+	CD4+	ANA41	777799
2113114	CD3+	CD3+	ANA809	777800
2113115	CD4+	CD4+	ANA41	777800
2113116	CD45RA-	Q4: CD45RA-	ANA816	777800
2113126	CD3+	CD3+	ANA809	777802
2113143	singlet	singlets		777805
2113145	CD3+	CD3+	ANA809	777805
2113149		T cell: viable		777806
2113156		T cell: viable		777807
2113179	singlet	singlets		777813
2113181	CD3+	CD3+	ANA809	777813
2113184	CD94+	Q1: CD94+	ANA884	777813
2113186	singlet	singlets		777814
2113252	CD16+	CD16+	ANA811	777824
2113255	singlet	singlets		777825
2113263	lymphocyte	Lymph		777826
2113264	CD3-	CD3-	ANA809	777826
2113265	CD16+	CD16+	ANA811	777826
2113269	viable	NK-NKT: viable		777827
2113298	lymphocyte	Lymph		777832
2113320	CD3-	CD3-	ANA809	777836
2113321	CD19+	CD19+	ANA805	777836
2113325	viable	B cell: viable		777837
2113332	CD38+	CD38+	ANA808	777837
2113340	CD27+	Q1: CD27+	ANA40	777838
2113345	CD19+	CD19+	ANA805	777839
2113349	viable	B cell: viable		777840
2113352	CD3-	CD3-	ANA809	777840
2113382	lymphocyte	Lymph		777846
2113390	CD3+	CD3+	ANA809	777848
2113394	lymphocyte	Lymph		777849
2113397	CD161+	CD161+	ANA883	777849
2113408	CD3+	CD3+	ANA809	777851
2113421	CD161+	Q2: CD161+	ANA883	777852
2113426	CD3+	CD3+	ANA809	777853
2113429	CD127low	CD127low	ANA182	777853
2113432		Treg: viable		777854
2113450	CD8+	CD8+	ANA810	777856
2113473	CXCR3	CXCR3 FMO: viable	ANA76	777863
2113482	CD4+	CD4+	ANA41	777864
2113517		Mono		777871
2113526	singlet	singlets		777874
2113533	CD16+	CD16+	ANA811	777876
2113548	CD3+	CD3+	ANA809	777879
2113563	lymphocyte	Lymph		777882
2113564	CD3+	CD3+	ANA809	777882
2113577	CXCR3	CXCR3: viable	ANA76	777885
2113583	CXCR3+	CXCR3+	ANA76	777885
2113596		Activated T: viable		777889
2113630	CD38+	Q2: CD38+	ANA808	777896
2113643	HLADR-	Q4: HLADR-	ANA812	777898
2113646	singlet	singlets		777899
2113651	singlet	singlets		777900
2113656		Activated T: viable		777901
2113660	CD8+	CD8+	ANA810	777901
2113676	CD38-	Q3: CD38-	ANA808	777903
2113701	CD3+	CD3+	ANA809	777910
2113704	singlet	singlets		777911
2113710	singlet	singlets		777912
2113722		T cell: viable		777914
2113725	CD3+	CD3+	ANA809	777914
2113730	singlet	singlets		777915
2113731	lymphocyte	Lymph		777915
2113744	singlet	singlets		777917
2113757	CD3+	CD3+	ANA809	777919
2113765	CD45RA-	Q1: CD45RA-	ANA816	777920
2113775	singlet	singlets		777922
2113779	CD45RA+	Q3: CD45RA+	ANA816	777922
