BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS911802	ES1039133
BS911818	ES1039149
BS911819	ES1039150
BS911835	ES1039166
BS911859	ES1039190
BS911865	ES1039196
BS911890	ES1039221
BS911893	ES1039224
BS911894	ES1039225
BS911898	ES1039229
BS911921	ES1039252
BS911929	ES1039260
BS911931	ES1039262
BS911935	ES1039266
BS911936	ES1039267
BS911958	ES1039289
BS911960	ES1039291
BS911973	ES1039304
BS911976	ES1039307
BS911980	ES1039311
BS911986	ES1039317
BS911988	ES1039319
BS911372	ES1038703
BS911378	ES1038709
BS911383	ES1038714
BS911384	ES1038715
BS911398	ES1038729
BS911405	ES1038736
BS911408	ES1038739
BS911431	ES1038762
BS911436	ES1038767
BS911446	ES1038777
BS911458	ES1038789
BS911459	ES1038790
BS911463	ES1038794
BS911469	ES1038800
BS911473	ES1038804
BS911476	ES1038807
BS911499	ES1038830
BS911514	ES1038845
BS911515	ES1038846
BS911517	ES1038848
BS911535	ES1038866
BS911541	ES1038872
BS911542	ES1038873
BS911543	ES1038874
BS911550	ES1038881
BS707634	ES767036
BS707654	ES767056
BS707659	ES767061
BS753066	ES845237
BS753087	ES845271
BS753096	ES845280
BS753100	ES845284
BS753108	ES845332
BS753144	ES845396
BS753154	ES845427
BS753156	ES845431
BS753159	ES845437
BS753169	ES845456
BS753171	ES845460
BS753202	ES845552
BS753203	ES845553
BS753213	ES845563
BS753220	ES845598
BS753222	ES845600
BS753233	ES845611
BS753237	ES845615
BS753257	ES845663
BS753267	ES845673
BS753282	ES845718
BS753287	ES845723
BS753291	ES845727
BS753306	ES845770
BS707908	ES767310
BS707914	ES767316
BS707918	ES767320
BS707923	ES767325
BS707928	ES767330
BS707932	ES767334
BS707944	ES767346
BS707966	ES767368
BS707967	ES767369
BS707989	ES767391
BS707991	ES767393
BS707996	ES767398
BS708003	ES767405
BS708006	ES767408
BS708011	ES767413
BS708012	ES767414
BS708022	ES767424
BS708024	ES767426
BS708026	ES767428
BS708028	ES767430
BS708031	ES767433
BS708033	ES767435
BS708042	ES767444
BS708044	ES767446
BS708046	ES767448
BS708051	ES767453
BS708053	ES767455
BS708057	ES767459
BS708065	ES767467
BS708074	ES767476
BS708077	ES767479
BS708081	ES767483
BS708093	ES767495
BS708102	ES767504
BS708119	ES767521
BS708132	ES767534
BS708135	ES767537
BS708152	ES767554
BS708160	ES767562
BS708162	ES767564
BS708172	ES767574
BS708174	ES767576
BS708179	ES767581
BS708197	ES767599
BS753510	ES846160
BS753514	ES846164
BS753521	ES846171
BS753526	ES846208
BS753533	ES846215
BS753536	ES846218
BS753539	ES846221
BS753544	ES846226
BS753552	ES846234
BS753557	ES846271
BS753561	ES846275
BS753579	ES846293
BS753588	ES846326
BS753592	ES846330
BS753594	ES846332
BS753595	ES846333
BS753602	ES847549
BS753605	ES847552
BS753606	ES847553
BS753615	ES847562
BS753617	ES847564
BS753618	ES847565
BS753626	ES847573
BS753639	ES847613
BS753640	ES847614
BS753648	ES847622
BS753658	ES844613
BS753667	ES844622
BS753672	ES844627
BS753677	ES844632
BS753699	ES844654
BS707679	ES767081
BS707685	ES767087
BS707695	ES767097
BS707706	ES767108
BS707709	ES767111
BS707712	ES767114
BS707718	ES767120
BS707728	ES767130
BS707740	ES767142
BS707752	ES767154
BS707760	ES767162
BS707764	ES767166
BS707772	ES767174
BS707773	ES767175
BS707775	ES767177
BS707782	ES767184
BS707788	ES767190
BS707790	ES767192
BS707794	ES767196
BS707801	ES767203
BS707807	ES767209
BS707810	ES767212
BS707816	ES767218
BS707824	ES767226
BS707839	ES767241
BS707847	ES767249
BS707852	ES767254
BS707856	ES767258
BS707870	ES767272
BS707889	ES767291
BS707890	ES767292
BS707901	ES767303
BS708200	ES767602
BS708205	ES767607
BS708206	ES767608
BS708208	ES767610
BS708211	ES767613
BS708222	ES767624
BS708235	ES767637
BS708236	ES767638
BS708267	ES767669
BS708279	ES767681
BS708282	ES767684
BS708286	ES767688
BS708321	ES767723
BS708330	ES767732
BS708336	ES767738
BS708337	ES767739
BS708339	ES767741
BS708344	ES767746
BS708346	ES767748
BS708366	ES767768
BS708381	ES767783
BS708399	ES767801
BS708400	ES767802
BS708409	ES767811
BS708421	ES767823
BS708422	ES767824
BS708424	ES767826
BS708426	ES767828
BS708429	ES767831
BS708433	ES767835
BS708439	ES767841
BS708447	ES767849
BS708450	ES767852
BS708469	ES767871
BS708471	ES767873
BS708472	ES767874
BS708485	ES767887
BS708497	ES767899
BS708509	ES767911
BS708512	ES767914
BS708523	ES767925
BS708542	ES767944
BS708546	ES767948
BS753323	ES845787
BS753326	ES845790
BS753329	ES845793
BS753388	ES845922
BS753390	ES845924
BS753400	ES845934
BS753411	ES845973
BS753423	ES845985
BS753427	ES845989
BS753438	ES846028
BS753443	ES846033
BS753455	ES846059
BS753470	ES846088
BS753473	ES846091
BS753478	ES846096
BS753483	ES846101
BS753493	ES846143
BS753500	ES846150
BS753506	ES846156
BS753509	ES846159
BS708566	ES767968
BS708569	ES767971
BS708578	ES767980
BS708579	ES767981
BS708581	ES767983
BS708599	ES768001
BS708609	ES768011
BS708613	ES768015
BS708616	ES768018
BS708629	ES768031
BS708630	ES768032
BS708639	ES768041
BS708652	ES768054
BS708654	ES768056
BS708667	ES768069
BS708685	ES768087
BS708694	ES768096
BS708696	ES768098
BS708704	ES768106
BS708714	ES768116
BS708718	ES768120
BS708735	ES768137
BS708739	ES768141
BS691062	ES737689
BS691072	ES737699
BS691078	ES737705
BS691088	ES737715
BS691090	ES737717
BS691102	ES737729
BS691118	ES737745
BS691126	ES737753
BS691131	ES737758
BS691135	ES737762
BS691147	ES737774
BS691149	ES737776
BS691152	ES737779
BS691161	ES737788
BS691162	ES737789
BS691165	ES737792
BS691168	ES737795
BS691170	ES737797
BS691178	ES737805
BS691180	ES737807
BS691186	ES737813
BS691187	ES737814
BS691191	ES737818
BS691197	ES737824
BS691200	ES737827
BS691209	ES737836
BS691212	ES737839
BS691216	ES737843
BS691220	ES737847
BS691224	ES737851
BS755592	ES845219
BS755593	ES845220
BS755610	ES845290
BS755626	ES845306
BS755646	ES845326
BS755673	ES845381
BS755674	ES845382
BS755675	ES845383
BS755684	ES845406
BS755695	ES845573
BS755696	ES845574
BS755704	ES845582
BS755711	ES845589
BS755726	ES845476
BS755734	ES845484
BS755737	ES845487
BS755760	ES845510
BS755769	ES845519
BS755783	ES845633
BS755790	ES845640
BS755792	ES845642
BS755799	ES845649
BS755802	ES845652
BS755805	ES845685
BS755813	ES845693
BS755819	ES845699
BS755821	ES845701
BS755827	ES845707
BS756151	ES846355
BS756153	ES846357
BS756154	ES846358
BS756159	ES845078
BS756173	ES847583
BS756176	ES847586
BS756177	ES847587
BS756196	ES847629
BS758590	ES839829
BS758591	ES839830
BS758595	ES839834
BS758612	ES839851
BS758613	ES839852
BS758615	ES839854
BS758622	ES839861
BS758630	ES839869
BS758645	ES839884
BS758648	ES839887
BS758649	ES839888
BS758650	ES839889
BS758652	ES839891
BS758653	ES839892
BS758660	ES839899
BS758673	ES839912
BS758681	ES839920
BS758686	ES839925
BS758692	ES839931
BS758718	ES839957
BS758720	ES839959
BS758723	ES839962
BS758728	ES839967
BS758736	ES839975
BS631536	ES610252
BS631539	ES571671
BS631539	ES610254
BS631540	ES571672
BS631541	ES610256
BS631542	ES571674
BS631545	ES571677
BS631566	ES571698
BS631571	ES610286
BS631580	ES1038607
BS631581	ES571713
BS631583	ES610298
BS631585	ES571717
BS631591	ES571723
BS631594	ES571726
BS631602	ES610317
BS631603	ES571735
BS631607	ES610322
BS631613	ES610328
BS755841	ES845749
BS755844	ES845752
BS755849	ES845757
BS755853	ES845761
BS755856	ES845764
BS755874	ES845810
BS755892	ES845856
BS755900	ES845864
BS755901	ES845865
BS755909	ES845873
BS755922	ES845900
BS755925	ES845903
BS755928	ES845906
BS755936	ES845942
BS755961	ES845995
BS755964	ES845998
BS755968	ES846002
BS755974	ES846008
BS756001	ES846049
BS756008	ES846070
BS756018	ES846112
BS756020	ES846114
BS756026	ES846120
BS756032	ES846126
BS756036	ES846130
BS756037	ES846131
BS756061	ES846187
BS756064	ES846190
BS756066	ES846192
BS756069	ES846195
BS756075	ES846201
BS756084	ES846242
BS756096	ES846254
BS756098	ES846256
BS756105	ES846263
BS756106	ES846264
BS756116	ES846298
BS589068	ES499108
BS589069	ES610327
BS589070	ES499110
BS631224	ES1038629
BS631234	ES571366
BS631236	ES571368
BS631240	ES571372
BS631250	ES1038537
BS631251	ES1038538
BS631254	ES609976
BS631260	ES609982
BS631263	ES571395
BS631274	ES609996
BS631279	ES571411
BS631291	ES571423
BS631298	ES1038625
BS631298	ES610020
BS631299	ES571431
BS631300	ES571432
BS631305	ES610027
BS631313	ES610035
BS631314	ES571446
BS631316	ES610038
BS631318	ES571450
BS631319	ES610041
BS631320	ES571452
BS631328	ES571460
BS631332	ES571464
BS631338	ES610060
BS631340	ES610062
BS631352	ES610074
BS631360	ES571492
BS631364	ES571496
BS631373	ES571505
BS631377	ES1038544
BS631378	ES571510
BS631380	ES1038598
BS631380	ES571512
BS631383	ES610103
BS631384	ES571516
BS631394	ES610113
BS631397	ES610116
BS631399	ES571531
BS631402	ES571534
BS631403	ES610121
BS631406	ES571538
BS631407	ES1038623
BS631414	ES571546
BS631417	ES571549
BS631419	ES610137
BS631421	ES610139
BS631423	ES571555
BS631425	ES571557
BS631430	ES571562
BS631437	ES571569
BS631442	ES571574
BS631446	ES571578
BS631448	ES571580
BS631453	ES571585
BS631454	ES1038646
BS631456	ES571588
BS631461	ES1038650
BS631462	ES571594
BS631466	ES610184
BS631476	ES571608
BS631479	ES1038620
BS631482	ES610200
BS631484	ES610202
BS631485	ES571617
BS631488	ES571620
BS631490	ES571622
BS631493	ES571625
BS631499	ES1038603
BS631505	ES571637
BS631506	ES571638
BS631506	ES610224
BS631511	ES1038557
BS631518	ES571650
BS691230	ES737857
BS691241	ES737868
BS691246	ES737873
BS691250	ES737877
BS691265	ES737892
BS691269	ES737896
BS691275	ES737902
BS691290	ES737917
BS691303	ES737930
BS691315	ES737942
BS691320	ES737947
BS691322	ES737949
BS691327	ES737954
BS691330	ES737957
BS691334	ES737961
BS691347	ES737974
BS691358	ES737985
BS691362	ES737989
BS691397	ES738024
BS691399	ES738026
BS691403	ES738030
BS691404	ES738031
BS691412	ES738039
BS691423	ES738050
BS691440	ES738067
BS691442	ES738069
BS691447	ES738074
BS691451	ES738078
BS691481	ES738108
BS691491	ES738118
BS691492	ES738119
BS691498	ES738125
BS691501	ES738128
BS691504	ES738131
BS691519	ES738146
BS691523	ES738150
BS691542	ES738169
BS691546	ES738173
BS691568	ES738195
BS691570	ES738197
BS691571	ES738198
BS691583	ES738210
BS691588	ES738215
BS691599	ES738226
BS708741	ES768143
BS708748	ES768150
BS708753	ES768155
BS708757	ES768159
BS708760	ES768162
BS708765	ES768167
BS708766	ES768168
BS708781	ES768183
BS708792	ES768194
BS708800	ES768202
BS708801	ES768203
BS708814	ES768216
BS708816	ES768218
BS708823	ES768225
BS708833	ES768235
BS708836	ES768238
BS708845	ES768247
BS708847	ES768249
BS708849	ES768251
BS708851	ES768253
BS708852	ES768254
BS708855	ES768257
BS708863	ES768265
BS708874	ES768276
BS708877	ES768279
BS708886	ES768288
BS631152	ES1038659
BS631154	ES571286
BS631157	ES571289
BS631158	ES609884
BS631166	ES609892
BS631169	ES571301
BS631175	ES571307
BS631182	ES571314
BS631186	ES571318
BS631190	ES609914
BS631197	ES1038535
BS631201	ES571333
BS631202	ES1038534
BS631216	ES571348
BS631217	ES571349
BS736920	ES799469
BS736932	ES799481
BS736933	ES799482
BS736935	ES799484
BS736945	ES799494
BS736952	ES799501
BS736968	ES799517
BS736974	ES799523
BS736976	ES799525
BS690704	ES737331
BS690729	ES737356
BS690733	ES737360
BS690737	ES737364
BS690741	ES737368
BS690748	ES737375
BS690752	ES737379
BS690754	ES737381
BS690778	ES737405
BS690788	ES737415
BS690827	ES737454
BS690834	ES737461
BS690841	ES737468
BS690854	ES737481
BS690859	ES737486
BS690861	ES737488
BS690862	ES737489
BS690865	ES737492
BS690869	ES737496
BS690872	ES737499
BS690882	ES737509
BS690893	ES737520
BS690900	ES737527
BS690905	ES737532
BS690914	ES737541
BS690927	ES737554
BS690945	ES737572
BS690947	ES737574
BS690952	ES737579
BS690954	ES737581
BS690963	ES737590
BS690969	ES737596
BS690977	ES737604
BS690978	ES737605
BS690984	ES737611
BS691006	ES737633
BS691010	ES737637
BS691012	ES737639
BS691013	ES737640
BS691022	ES737649
BS691023	ES737650
BS691026	ES737653
BS691029	ES737656
BS755283	ES847715
BS755290	ES847722
BS755291	ES847723
BS755292	ES847724
BS755308	ES847740
BS755320	ES847752
BS755324	ES847756
BS755331	ES847763
BS755340	ES847772
BS755347	ES847779
BS755350	ES847782
BS755353	ES847785
BS755354	ES847786
BS755360	ES847792
BS755366	ES847798
BS755372	ES847804
BS755386	ES847818
BS755392	ES847824
BS755394	ES847826
BS755403	ES847835
BS755417	ES847849
BS755418	ES847850
BS755421	ES847853
BS755424	ES847856
BS755427	ES847859
BS755440	ES847872
BS755442	ES847874
BS755450	ES847882
BS755461	ES847893
BS755462	ES847894
BS755465	ES847897
BS755468	ES847900
BS755475	ES847907
BS755487	ES847919
BS755493	ES847925
BS755507	ES847941
BS755508	ES847944
BS755509	ES847945
BS755516	ES847960
BS755532	ES845119
BS755541	ES845128
BS755552	ES845139
BS755553	ES845140
BS755556	ES845183
BS755560	ES845187
BS755566	ES845193
BS755572	ES845199
BS754901	ES847242
BS754910	ES847251
BS754912	ES847253
BS754913	ES847254
BS754918	ES847259
BS754921	ES847262
BS754922	ES847263
BS754923	ES847264
BS754926	ES847267
BS754928	ES847269
BS754943	ES847284
BS754962	ES847303
BS754972	ES847313
BS754978	ES847319
BS754984	ES847325
BS755000	ES847341
BS755005	ES847346
BS755009	ES847350
BS755016	ES847357
BS755035	ES847376
BS755037	ES847378
BS755040	ES847381
BS755046	ES847387
BS755048	ES847389
BS755054	ES847395
BS755067	ES847408
BS755086	ES847427
BS755089	ES847430
BS755096	ES847437
BS755097	ES847438
BS755100	ES847441
BS755102	ES847443
BS755103	ES847444
BS755116	ES847457
BS755127	ES847468
BS755142	ES847483
BS755152	ES847493
BS755173	ES847514
BS755179	ES847520
BS755205	ES847546
BS755211	ES847643
BS755222	ES847654
BS755224	ES847656
BS755250	ES847682
BS755253	ES847685
BS755270	ES847702
BS755271	ES847703
BS755274	ES847706
BS755276	ES847708
BS690646	ES737273
BS690663	ES737290
BS690666	ES737293
BS690667	ES737294
BS690674	ES737301
BS690685	ES737312
BS737321	ES799870
BS737327	ES799876
BS737335	ES799884
BS737354	ES799903
BS737369	ES799918
BS737370	ES799919
BS737374	ES799923
BS737381	ES799930
BS737382	ES799931
BS737386	ES799935
BS737400	ES799949
BS737412	ES799961
BS737429	ES799978
BS737446	ES799995
BS737447	ES799996
BS737450	ES799999
BS737455	ES800004
BS737461	ES800010
BS737473	ES800022
BS737487	ES800036
BS737488	ES800037
BS694013	ES740640
BS694028	ES740655
BS694029	ES740656
BS694034	ES740661
BS694039	ES740666
BS694041	ES740668
BS694050	ES740677
BS694055	ES740682
BS694059	ES740686
BS694060	ES740687
BS694075	ES740702
BS694091	ES740718
BS694103	ES740730
BS694108	ES740735
BS694140	ES740767
BS694148	ES740775
BS754343	ES846684
BS754353	ES846694
BS754355	ES846696
BS754364	ES846705
BS754367	ES846708
BS754380	ES846721
BS754386	ES846727
BS754389	ES846730
BS754396	ES846737
BS754398	ES846739
BS754401	ES846742
BS754409	ES846750
BS754410	ES846751
BS754415	ES846756
BS754416	ES846757
BS754425	ES846766
BS754431	ES846772
BS754435	ES846776
BS754444	ES846785
BS754447	ES846788
BS754459	ES846800
BS754477	ES846818
BS754481	ES846822
BS754488	ES846829
BS754500	ES846841
BS754518	ES846859
BS754525	ES846866
BS754526	ES846867
BS754536	ES846877
BS754539	ES846880
BS754544	ES846885
BS754549	ES846890
BS754550	ES846891
BS754554	ES846895
BS754562	ES846903
BS754578	ES846919
BS754579	ES846920
BS754584	ES846925
BS754591	ES846932
BS754605	ES846946
BS754609	ES846950
BS752975	ES845070
BS752981	ES845076
BS752992	ES845095
BS752996	ES845099
BS753019	ES845150
BS753029	ES845160
BS753037	ES845168
BS753041	ES845172
BS753046	ES845177
BS759014	ES840253
BS759020	ES840259
BS759030	ES840269
BS759040	ES840279
BS759041	ES840280
BS759052	ES840291
BS759056	ES840295
BS759057	ES840296
BS759058	ES840297
BS759064	ES840303
BS753915	ES844870
BS753925	ES844880
BS753928	ES844883
BS753929	ES844884
BS753933	ES844888
BS753956	ES844911
BS753961	ES844916
BS753964	ES844919
BS753973	ES844928
BS753974	ES844929
BS754004	ES844959
BS754015	ES844970
BS754020	ES844975
BS754028	ES844983
BS754032	ES844987
BS754043	ES844998
BS754058	ES845013
BS754059	ES845014
BS754069	ES845024
BS754073	ES845028
BS754076	ES845031
BS754078	ES845033
BS754106	ES845061
BS692771	ES739398
BS692778	ES739405
BS692784	ES739411
BS692787	ES739414
BS692795	ES739422
BS692796	ES739423
BS692806	ES739433
BS692809	ES739436
BS692812	ES739439
BS692820	ES739447
BS692836	ES739463
BS692841	ES739468
BS692852	ES739479
BS692868	ES739495
BS692869	ES739496
BS692874	ES739501
BS692881	ES739508
BS692887	ES739514
BS692901	ES739528
BS692911	ES739538
BS692912	ES739539
BS692915	ES739542
BS692916	ES739543
BS692938	ES739565
BS692950	ES739577
BS692955	ES739582
BS692973	ES739600
BS692981	ES739608
BS692992	ES739619
BS693006	ES739633
BS693011	ES739638
BS754127	ES844601
BS754140	ES846373
BS754155	ES846388
BS754156	ES846389
BS754169	ES846402
BS754171	ES846404
BS754175	ES846408
BS754185	ES846418
BS754205	ES846445
BS754208	ES846452
BS754208	ES846451
BS754217	ES846469
BS754219	ES846474
BS754228	ES846491
BS754233	ES846502
BS754237	ES846509
BS754246	ES846527
BS754247	ES846529
BS754255	ES846545
BS754261	ES846558
BS754265	ES846565
BS754272	ES846579
BS754279	ES846593
BS754286	ES846608
BS754292	ES846620
BS754292	ES846619
BS754293	ES846621
BS754296	ES846628
BS754297	ES846630
BS754299	ES846633
BS754302	ES846639
BS754327	ES846668
BS693026	ES739653
BS693028	ES739655
BS693032	ES739659
BS693037	ES739664
BS693041	ES739668
BS693047	ES739674
BS693050	ES739677
BS693055	ES739682
BS693061	ES739688
BS693064	ES739691
BS693065	ES739692
BS693080	ES739707
BS693083	ES739710
BS693085	ES739712
BS693097	ES739724
BS693099	ES739726
BS693107	ES739734
BS693119	ES739746
BS693126	ES739753
BS693129	ES739756
BS693143	ES739770
BS693149	ES739776
BS693153	ES739780
BS693160	ES739787
BS693166	ES739793
BS693167	ES739794
BS693172	ES739799
BS693818	ES740445
BS693821	ES740448
BS693833	ES740460
BS693851	ES740478
BS693864	ES740491
BS693872	ES740499
BS693881	ES740508
BS693897	ES740524
BS693921	ES740548
BS693924	ES740551
BS693930	ES740557
BS693931	ES740558
BS693947	ES740574
BS693951	ES740578
BS693955	ES740582
BS753708	ES844663
BS753718	ES844673
BS753724	ES844679
BS753725	ES844680
BS753726	ES844681
BS753727	ES844682
BS753732	ES844687
BS753733	ES844688
BS753747	ES844702
BS753762	ES844717
BS753763	ES844718
BS753769	ES844724
BS753775	ES844730
BS753776	ES844731
BS753781	ES844736
BS753795	ES844750
BS753798	ES844753
BS753799	ES844754
BS753810	ES844765
BS753812	ES844767
BS753821	ES844776
BS753837	ES844792
BS753865	ES844820
BS753867	ES844822
BS753875	ES844830
BS753887	ES844842
BS753898	ES844853
BS754630	ES846971
BS754633	ES846974
BS754636	ES846977
BS754639	ES846980
BS754648	ES846989
BS754665	ES847006
BS754680	ES847021
BS754681	ES847022
BS754717	ES847058
BS754723	ES847064
BS754725	ES847066
BS754745	ES847086
BS754749	ES847090
BS754757	ES847098
BS754770	ES847111
BS754773	ES847114
BS754777	ES847118
BS754778	ES847119
BS754802	ES847143
BS754803	ES847144
BS754805	ES847146
BS754811	ES847152
BS754824	ES847165
BS754828	ES847169
BS754838	ES847179
BS754851	ES847192
BS754852	ES847193
BS754872	ES847213
BS754876	ES847217
BS754888	ES847229
BS754891	ES847232
BS754895	ES847236
BS754898	ES847239
BS694162	ES740789
BS694168	ES740795
BS694175	ES740802
BS694179	ES740806
BS694183	ES740810
BS694205	ES740832
BS694218	ES740845
BS694223	ES740850
BS694228	ES740855
BS694232	ES740859
BS694234	ES740861
BS694239	ES740866
BS694254	ES740881
BS694255	ES740882
BS694259	ES740886
BS694264	ES740891
BS694266	ES740893
BS694271	ES740898
BS694284	ES740911
BS758748	ES839987
BS758758	ES839997
BS758761	ES840000
BS758764	ES840003
BS758776	ES840015
BS758779	ES840018
BS758785	ES840024
BS758801	ES840040
BS758807	ES840046
BS758813	ES840052
BS758824	ES840063
BS758827	ES840066
BS758832	ES840071
BS758836	ES840075
BS758852	ES840091
BS758855	ES840094
BS758857	ES840096
BS758868	ES840107
BS758869	ES840108
BS758870	ES840109
BS758885	ES840124
BS758886	ES840125
BS758896	ES840135
BS758913	ES840152
BS758921	ES840160
BS758924	ES840163
BS758927	ES840166
BS758935	ES840174
BS758938	ES840177
BS758944	ES840183
BS758960	ES840199
BS758972	ES840211
BS758977	ES840216
BS758990	ES840229
BS758994	ES840233
BS691602	ES738229
BS691610	ES738237
BS691640	ES738267
BS691652	ES738279
BS691662	ES738289
BS691671	ES738298
BS691675	ES738302
BS691676	ES738303
BS691689	ES738316
BS691695	ES738322
BS691715	ES738342
BS691728	ES738355
BS691739	ES738366
BS691798	ES738425
BS691800	ES738427
BS691803	ES738430
BS691807	ES738434
BS691818	ES738445
BS691827	ES738454
BS691828	ES738455
BS691839	ES738466
BS691842	ES738469
BS691873	ES738500
BS691890	ES738517
BS691891	ES738518
BS691894	ES738521
BS692554	ES739181
BS692558	ES739185
BS692565	ES739192
BS692581	ES739208
BS692582	ES739209
BS692586	ES739213
BS692601	ES739228
BS692606	ES739233
BS692633	ES739260
BS692642	ES739269
BS692643	ES739270
BS692644	ES739271
BS692646	ES739273
BS692652	ES739279
BS692656	ES739283
BS692664	ES739291
