FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1025705	CD94+	Q2: CD94+	ANA884	526672
1025708	lymphocyte	Lymph		526673
1025709	CD3-	CD3-	ANA809	526673
1025713	CD94-	Q3: CD94-	ANA884	526673
1025717	CD3-	CD3-	ANA809	526674
1025720	CD314-	Q4: CD314-	ANA886	526674
1025728	viable	B cell: viable		526678
1025735	CD3-	CD3-	ANA809	526679
1025739	singlet	singlets		526680
1025747	singlet	singlets		526681
1025750	CD19+	CD19+	ANA805	526681
1025751	CD20+	CD20+	ANA806	526681
1025754	viable	B cell: viable		526682
1025758	CD19+	CD19+	ANA805	526682
1025759	CD20+	CD20+	ANA806	526682
1025760	CD24-	CD24-	ANA807	526682
1025813	singlet	singlets		526692
1025835	singlet	singlets		526696
1025839	IL2RAhi	CD25hi	ANA163	526696
1025849	CD127low	CD127low	ANA182	526697
1025855	CD3+	CD3+	ANA809	526698
1025856	CD4+	CD4+	ANA41	526698
1025861		Treg: viable		526699
1025863	lymphocyte	Lymph		526699
1025866	IL2RAhi	CD25hi	ANA163	526699
1025881	CXCR3	CXCR3 FMO: viable	ANA76	526702
1025883	singlet	singlets		526703
1025892	CXCR3	CXCR3 FMO: viable	ANA76	526706
1025902	CXCR3	CXCR3 FMO: viable	ANA76	526708
1025937	CD3-	CD3-	ANA809	526714
1025964	CXCR3	CXCR3 FMO: viable	ANA76	526722
1025969	CXCR3+	CXCR3+	ANA76	526722
1025970	CXCR3	CXCR3 FMO: viable	ANA76	526723
1025978	CD4+	CD4+	ANA41	526724
1025979	CXCR3	CXCR3 FMO: viable	ANA76	526725
1025981	lymphocyte	Lymph		526725
1025992	lymphocyte	Lymph		526727
1025993	CD3+	CD3+	ANA809	526727
1025995	CXCR3+	CXCR3+	ANA76	526727
1025998	lymphocyte	Lymph		526728
1026013	CXCR3	CXCR3 FMO: viable	ANA76	526731
1026024	CXCR3+	CXCR3+	ANA76	526733
1026027	singlet	singlets		526735
1026034	CD3+	CD3+	ANA809	526737
1026042	lymphocyte	Lymph		526739
1026044	CD4+	CD4+	ANA41	526739
1026049	CD3+	CD3+	ANA809	526740
1026054	singlet	singlets		526741
1026059	CD38+	Q2: CD38+	ANA808	526741
1026069	lymphocyte	Lymph		526743
1026072	HLADR-	Q4: HLADR-	ANA812	526743
1026075	singlet	singlets		526744
1026086	singlet	singlets		526746
1026091	CD38+	Q1: CD38+	ANA808	526746
1026101	lymphocyte	Lymph		526748
1026110	CD8+	CD8+	ANA810	526749
1026112	CD38-	Q4: CD38-	ANA808	526749
1026114	singlet	singlets		526750
1026119	singlet	singlets		526752
1026127		T cell: viable		526755
1026131	CD4+	CD4+	ANA41	526755
1026132		T cell: viable		526756
1026142	CD4+	CD4+	ANA41	526757
1026161	CD3+	CD3+	ANA809	526760
1026162	CD4+	CD4+	ANA41	526760
1026166	singlet	singlets		526761
1026167	lymphocyte	Lymph		526761
1026181	CD8+	CD8+	ANA810	526763
1026183		T cell: viable		526764
1026188	CD85J+	CD85j+	ANA888	526764
1026221	singlet	singlets		526771
1026228	singlet	singlets		526773
1026231	CD8+	CD8+	ANA810	526773
1026246	viable	NK-NKT: viable		526776
1026248	lymphocyte	Lymph		526776
1026251	CD314+	Q3: CD314+	ANA886	526776
1026257	CD8+	CD8+	ANA810	526777
1026259	CD94-	Q4: CD94-	ANA884	526777
1026261	singlet	singlets		526778
1026263	CD3+	CD3+	ANA809	526778
1026264	CD8-	CD8-	ANA810	526778
1026270	CD314-	Q1: CD314-	ANA886	526779
1026271	CD94+	Q1: CD94+	ANA884	526779
1026272	viable	NK-NKT: viable		526780
1026274	lymphocyte	Lymph		526780
1026281	lymphocyte	Lymph		526781
1026294	singlet	singlets		526783
1026301	CD3-	CD3-	ANA809	526784
1026302	viable	NK-NKT: viable		526785
1026307	CD56+	CD56+	ANA815	526785
1026308	viable	NK-NKT: viable		526786
1026314	HLADR+	HLADR+	ANA812	526786
1026316	singlet	singlets		526787
1026326	CD3-	CD3-	ANA809	526788
1026328	CD56+	CD56+	ANA815	526788
1026330	CD94+	Q2: CD94+	ANA884	526788
1026349	singlet	singlets		526792
1026350	viable	B cell: viable		526793
1026353	viable	B cell: viable		526794
1026357	viable	B cell: viable		526795
1026377	CD24+	CD24+	ANA807	526797
1026378	CD38-	CD38-	ANA808	526797
1026387	viable	B cell: viable		526799
1026398	CD3-	CD3-	ANA809	526800
1026434		Treg: viable		526807
1026439	lymphocyte	Lymph		526808
1026465	CD127low	CD127low	ANA182	526812
1026468		Treg: viable		526813
1026470	lymphocyte	Lymph		526813
1026480	CD3+	CD3+	ANA809	526814
1026482	IL2RAhi	CD25hi	ANA163	526814
1026485	CD45RA-	Q3: CD45RA-	ANA816	526814
1026492	CD127low	CD127low	ANA182	526815
1026497	lymphocyte	Lymph		526816
1026502	lymphocyte	Lymph		526817
1026504	CD8+	CD8+	ANA810	526817
1026507	CXCR3	CXCR3 FMO: viable	ANA76	526819
1026521	CD56+	CD56+	ANA815	526822
1026529	lymphocyte	Lymph		526824
1026531	CD4+	CD4+	ANA41	526824
1026556	CD3-	CD3-	ANA809	526829
1026575		Mono		526833
1026581	CXCR3	CXCR3 FMO: viable	ANA76	526836
1026584	CXCR3	CXCR3 FMO: viable	ANA76	526837
1026589	CXCR3	CXCR3 FMO: viable	ANA76	526838
1026601	lymphocyte	Lymph		526840
1026603	CD4+	CD4+	ANA41	526840
1026608	CD4+	CD4+	ANA41	526841
1026613	CD3+	CD3+	ANA809	526842
1026619	CD8+	CD8+	ANA810	526843
1026627	lymphocyte	Lymph		526845
1026631	CXCR3	CXCR3 FMO: viable	ANA76	526846
1026695	CD3+	CD3+	ANA809	526859
1026696	CD4+	CD4+	ANA41	526859
1026700	singlet	singlets		526860
1026726	lymphocyte	Lymph		526864
1026727	CD3+	CD3+	ANA809	526864
1026732	singlet	singlets		526865
1026737	CD38-	Q4: CD38-	ANA808	526865
1026742		T cell: viable		526867
1026745		T cell: viable		526869
1026746	singlet	singlets		526869
1026749	singlet	singlets		526870
1026750	lymphocyte	Lymph		526870
1026754	lymphocyte	Lymph		526871
1026771	lymphocyte	Lymph		526874
1026777	singlet	singlets		526875
1026778	lymphocyte	Lymph		526875
1026782	CD27+	Q2: CD27+	ANA40	526875
1026790		T cell: viable		526877
1026799	lymphocyte	Lymph		526878
1026831	CD3+	CD3+	ANA809	526883
1026832	CD8+	CD8+	ANA810	526883
1026839	CD8+	CD8+	ANA810	526884
1026840	CD45RA-	Q4: CD45RA-	ANA816	526884
1026854	lymphocyte	Lymph		526889
1026859	lymphocyte	Lymph		526890
1026860	CD3+	CD3+	ANA809	526890
1026880	lymphocyte	Lymph		526893
1026888	CD3+	CD3+	ANA809	526894
1026895	CD314-	Q1: CD314-	ANA886	526895
1026903	CD94+	Q2: CD94+	ANA884	526896
1026912	singlet	singlets		526898
1026927	viable	NK-NKT: viable		526901
1026930	CD3-	CD3-	ANA809	526901
1026955	CD94+	Q2: CD94+	ANA884	526904
1026971	CD94-	Q4: CD94-	ANA884	526906
1026980	lymphocyte	Lymph		526910
1026982	viable	B cell: viable		526911
1026987	CD20+	CD20+	ANA806	526911
1026989	singlet	singlets		526912
1027000	CD19+	CD19+	ANA805	526913
1027003	CD38-	CD38-	ANA808	526913
1027016	CD19+	CD19+	ANA805	526915
1027021	singlet	singlets		526916
1027024	CD19+	CD19+	ANA805	526916
1027028	viable	B cell: viable		526917
1027032	CD19+	CD19+	ANA805	526917
1027038	lymphocyte	Lymph		526918
1027040	CD19+	CD19+	ANA805	526918
1027051	lymphocyte	Lymph		526920
1027059		Treg: viable		526923
1027062		Treg: viable		526924
1027070	CD4+	CD4+	ANA41	526925
1027085	singlet	singlets		526928
1027105	CD3+	CD3+	ANA809	526930
1027108	CD127low	CD127low	ANA182	526930
1027111		Treg: viable		526931
1027116	IL2RAhi	CD25hi	ANA163	526931
1027122	lymphocyte	Lymph		526932
1027124	CD8+	CD8+	ANA810	526932
1027129	CD8+	CD8+	ANA810	526933
1027130	CD161+	CD161+	ANA883	526933
1027145	CD16+	CD16+	ANA811	526938
1027151	CD3+	CD3+	ANA809	526939
1027158	singlet	singlets		526941
1027161	CD4+	CD4+	ANA41	526941
1027162	CXCR3+	CXCR3+	ANA76	526941
1027164	singlet	singlets		526942
1027166	CD3+	CD3+	ANA809	526942
1027169	singlet	singlets		526943
1027175	singlet	singlets		526944
1027186	lymphocyte	Lymph		526946
1027193		Mono		526947
1027196		Mono		526948
1027201	SIGLEC-3+	CD33+	ANA864	526949
1027207	singlet	singlets		526952
1027216	lymphocyte	Lymph		526954
1027220	CXCR3	CXCR3 FMO: viable	ANA76	526955
1027241	singlet	singlets		526959
1027253	CD3-	CD3-	ANA809	526961
1027254	CD19+	CD19+	ANA805	526961
1027271	singlet	singlets		526965
1027302	CD38+	Q1: CD38+	ANA808	526972
1027306	CD3+	CD3+	ANA809	526973
1027310		Activated T: viable		526974
1027333	CD8+	CD8+	ANA810	526977
1027339	CD8+	CD8+	ANA810	526978
1027340	HLADR-	Q1: HLADR-	ANA812	526978
1027378	singlet	singlets		526987
1027385	CD3+	CD3+	ANA809	526988
1027390	lymphocyte	Lymph		526989
1027394		T cell: viable		526990
1027402	singlet	singlets		526991
1027406	CD45RA+	Q2: CD45RA+	ANA816	526991
1027417	lymphocyte	Lymph		526993
1027420	CD45RA-	Q4: CD45RA-	ANA816	526993
1027429	lymphocyte	Lymph		526995
1027430	CD3+	CD3+	ANA809	526995
1027439		T cell: viable		526997
1027445	CD27+	Q1: CD27+	ANA40	526997
1027454	singlet	singlets		526999
1027463	CD3+	CD3+	ANA809	527000
1027477	viable	NK-NKT: viable		527005
1027482	viable	NK-NKT: viable		527006
1027483	singlet	singlets		527006
1027484	lymphocyte	Lymph		527006
1027489	viable	NK-NKT: viable		527007
1027490	singlet	singlets		527007
1027500	CD8+	CD8+	ANA810	527008
1027514	CD8-	CD8-	ANA810	527010
1027515	viable	NK-NKT: viable		527011
1027516	singlet	singlets		527011
1027521	CD94+	Q1: CD94+	ANA884	527011
1027524	lymphocyte	Lymph		527012
1027528	CD94+	Q2: CD94+	ANA884	527012
1027547	CD56+	CD56+	ANA815	527015
1027549	singlet	singlets		527016
1027557	CD56+	CD56+	ANA815	527017
1027569	CD16+	CD16+	ANA811	527019
1027574	singlet	singlets		527020
1027581	viable	NK-NKT: viable		527021
1027588	CD94-	Q3: CD94-	ANA884	527021
1027594	CD56+	CD56+	ANA815	527022
1027603	viable	B cell: viable		527026
1027604	singlet	singlets		527026
1027617	CD19+	CD19+	ANA805	527028
1027621	viable	B cell: viable		527029
1027637	viable	B cell: viable		527031
1027641	CD19+	CD19+	ANA805	527031
1027662	singlet	singlets		527034
1027668	CD27-	Q4: CD27-	ANA40	527034
1027670	singlet	singlets		527035
1027680	CD38+	CD38+	ANA808	527036
1027707	IL2RAhi	CD25hi	ANA163	527043
1027713	CD4+	CD4+	ANA41	527044
1027716	CD161-	Q1: CD161-	ANA883	527044
1027742	CD127low	CD127low	ANA182	527047
1027756	CXCR3	CXCR3 FMO: viable	ANA76	527050
1027764	lymphocyte	Lymph		527053
1027784	lymphocyte	Lymph		527057
1027788	CXCR3	CXCR3 FMO: viable	ANA76	527058
1027797	CD8+	CD8+	ANA810	527059
1027799	CXCR3	CXCR3 FMO: viable	ANA76	527060
1027802	CD3-	CD3-	ANA809	527060
1027803	CXCR3	CXCR3 FMO: viable	ANA76	527061
1027804	singlet	singlets		527061
1027822	SIGLEC-3+	CD33+	ANA864	527064
1027841	lymphocyte	Lymph		527070
1027852	CD3+	CD3+	ANA809	527072
1027856	lymphocyte	Lymph		527073
1027865	CXCR3	CXCR3 FMO: viable	ANA76	527075
1027871	CXCR3	CXCR3 FMO: viable	ANA76	527076
1027873	lymphocyte	Lymph		527076
1027886	CD20+	CD20+	ANA806	527078
1027890		Mono		527079
1027894	SIGLEC-3+	CD33+	ANA864	527080
1027913	CD3+	CD3+	ANA809	527086
1027915		Activated T: viable		527087
1027920	PD1+	PD1+	ANA818	527087
1027923	lymphocyte	Lymph		527088
1027954		Activated T: viable		527093
1027984	CD3+	CD3+	ANA809	527097
1028001	CD3+	CD3+	ANA809	527102
1028002		T cell: viable		527103
1028004	lymphocyte	Lymph		527103
1028007		T cell: viable		527104
1028009	lymphocyte	Lymph		527104
1028019		T cell: viable		527106
1028020	singlet	singlets		527106
1028021	lymphocyte	Lymph		527106
1028022	CD3+	CD3+	ANA809	527106
1028031	CD45RA+	Q2: CD45RA+	ANA816	527107
1028040		T cell: viable		527109
1028044	CD4+	CD4+	ANA41	527109
1028047		T cell: viable		527110
1028050	CD3+	CD3+	ANA809	527110
1028053	singlet	singlets		527111
1028064		T cell: viable		527113
1028069	CD45RA-	Q1: CD45RA-	ANA816	527113
1028076	CD45RA+	Q2: CD45RA+	ANA816	527114
1028080	lymphocyte	Lymph		527115
1028086	singlet	singlets		527116
1028087	lymphocyte	Lymph		527116
1028098	viable	NK-NKT: viable		527120
1028104	lymphocyte	Lymph		527121
1028108	singlet	singlets		527122
1028115	singlet	singlets		527123
1028130	lymphocyte	Lymph		527125
1028141	singlet	singlets		527127
1028144	CD8-	CD8-	ANA810	527127
1028162	singlet	singlets		527130
1028167	CD94-	Q4: CD94-	ANA884	527130
1028168	viable	NK-NKT: viable		527131
1028175	lymphocyte	Lymph		527132
1028183	viable	NK-NKT: viable		527134
1028187	CD16+	CD16+	ANA811	527134
1028189	HLADR+	HLADR+	ANA812	527134
1028191	singlet	singlets		527135
1028195	CD56+	CD56+	ANA815	527135
1028202	CD16+	CD16+	ANA811	527136
1028206	viable	NK-NKT: viable		527137
1028208	lymphocyte	Lymph		527137
1028213	CD94-	Q3: CD94-	ANA884	527137
1028216	lymphocyte	Lymph		527138
1028221	CD94-	Q4: CD94-	ANA884	527138
1028225	viable	B cell: viable		527141
1028226	singlet	singlets		527141
1028237	CD20+	CD20+	ANA806	527143
1028248	lymphocyte	Lymph		527145
1028266	CD19+	CD19+	ANA805	527147
1028267	CD20+	CD20+	ANA806	527147
1028284	IgD+	Q3: IgD+	ANA813	527149
1028285	CD27-	Q3: CD27-	ANA40	527149
1028309		Treg: viable		527155
1028322	singlet	singlets		527158
1028329	lymphocyte	Lymph		527159
1028330	CD3+	CD3+	ANA809	527159
1028331	CD4+	CD4+	ANA41	527159
1028336	lymphocyte	Lymph		527160
1028351	CD45RA+	Q2: CD45RA+	ANA816	527161
1028354	lymphocyte	Lymph		527162
1028360	CD45RA-	Q3: CD45RA-	ANA816	527162
1028380	CD161+	CD161+	ANA883	527165
1028388	singlet	singlets		527169
1028390	CD16+	CD16+	ANA811	527169
1028400	lymphocyte	Lymph		527171
1028415	lymphocyte	Lymph		527174
1028420	lymphocyte	Lymph		527175
1028425	singlet	singlets		527176
1028428	CXCR3	CXCR3 FMO: viable	ANA76	527177
1028436	lymphocyte	Lymph		527178
1028442	singlet	singlets		527179
1028449	singlet	singlets		527181
1028462	CD16+	CD16+	ANA811	527185
1028469	CXCR3+	CXCR3+	ANA76	527186
1028479	CXCR3	CXCR3 FMO: viable	ANA76	527189
1028488	CD3+	CD3+	ANA809	527190
1028494	CD8+	CD8+	ANA810	527191
1028500	CXCR3	CXCR3 FMO: viable	ANA76	527193
1028521	singlet	singlets		527197
1028528		Activated T: viable		527200
1028534	CD3+	CD3+	ANA809	527201
1028537	lymphocyte	Lymph		527202
1028545	PD1+	PD1+	ANA818	527203
1028556	CD3+	CD3+	ANA809	527205
1028558	HLADR+	Q2: HLADR+	ANA812	527205
1028563	CD3+	CD3+	ANA809	527206
1028564	CD4+	CD4+	ANA41	527206
1028570	CD3+	CD3+	ANA809	527207
1028582	CD3+	CD3+	ANA809	527209
1028584	PD1+	PD1+	ANA818	527209
1028590	HLADR-	Q1: HLADR-	ANA812	527210
1028600	singlet	singlets		527212
1028602	CD3+	CD3+	ANA809	527212
1028606		Activated T: viable		527213
1028618		T cell: viable		527216
1028625	lymphocyte	Lymph		527218
1028632		T cell: viable		527220
1028639	singlet	singlets		527221
1028641	CD3+	CD3+	ANA809	527221
1028646	lymphocyte	Lymph		527222
1028647	CD3+	CD3+	ANA809	527222
1028652	singlet	singlets		527223
1028675	CD3+	CD3+	ANA809	527226
1028678	singlet	singlets		527227
1028680	CD3+	CD3+	ANA809	527227
1028684	singlet	singlets		527228
1028689		T cell: viable		527229
1028691	lymphocyte	Lymph		527229
1028697	singlet	singlets		527230
1028700	CD8+	CD8+	ANA810	527230
1028706	CD3+	CD3+	ANA809	527231
1028708	CD45RA+	Q3: CD45RA+	ANA816	527231
1028733	singlet	singlets		527238
1028751	CD314+	Q3: CD314+	ANA886	527240
1028756	CD3+	CD3+	ANA809	527241
1028759	CD94-	Q4: CD94-	ANA884	527241
1028781	lymphocyte	Lymph		527245
1028782	CD3+	CD3+	ANA809	527245
1028786	viable	NK-NKT: viable		527246
1028788	lymphocyte	Lymph		527246
1028790	CD8-	CD8-	ANA810	527246
1028798	viable	NK-NKT: viable		527248
1028802	viable	NK-NKT: viable		527249
1028807	CD56+	CD56+	ANA815	527249
1028815	viable	NK-NKT: viable		527251
1028820	CD56+	CD56+	ANA815	527251
1028838	CD94-	Q3: CD94-	ANA884	527253
1028843	CD16+	CD16+	ANA811	527254
1028850	viable	B cell: viable		527257
1028862	CD20+	CD20+	ANA806	527259
1028878	CD38-	CD38-	ANA808	527261
1028886	CD38+	CD38+	ANA808	527262
1028901	IgD+	Q2: IgD+	ANA813	527264
1028907	CD19+	CD19+	ANA805	527265
1028914	CD3-	CD3-	ANA809	527266
1028925	singlet	singlets		527268
1028938	singlet	singlets		527272
1028941		Treg: viable		527273
1028979	lymphocyte	Lymph		527278
1028985	CD45RA-	Q3: CD45RA-	ANA816	527278
1028994	CD45RA-	Q4: CD45RA-	ANA816	527279
1029005	CD161+	CD161+	ANA883	527281
1029010	singlet	singlets		527284
1029012	CXCR3	CXCR3 FMO: viable	ANA76	527285
1029023	CXCR3	CXCR3 FMO: viable	ANA76	527287
1029028	singlet	singlets		527288
1029038	CXCR3	CXCR3 FMO: viable	ANA76	527290
1029041	CD3+	CD3+	ANA809	527290
1029049	CXCR3	CXCR3 FMO: viable	ANA76	527292
1029054	singlet	singlets		527293
1029056	CD3-	CD3-	ANA809	527293
1029058	CD20+	CD20+	ANA806	527293
1029060	singlet	singlets		527294
1029061	lymphocyte	Lymph		527294
1029073	CXCR3	CXCR3 FMO: viable	ANA76	527297
1029075		Mono		527297
1029090	singlet	singlets		527302
1029096	singlet	singlets		527303
1029097	lymphocyte	Lymph		527303
1029107	CD3+	CD3+	ANA809	527305
1029109	CXCR3+	CXCR3+	ANA76	527305
1029122	singlet	singlets		527308
1029130	CD20+	CD20+	ANA806	527309
1029159	CD3+	CD3+	ANA809	527317
1029160		Activated T: viable		527318
1029164	CD4+	CD4+	ANA41	527318
1029168	CD3+	CD3+	ANA809	527319
1029169	CD4+	CD4+	ANA41	527319
1029172	singlet	singlets		527320
1029173	lymphocyte	Lymph		527320
1029175	CD4+	CD4+	ANA41	527320
1029181	CD3+	CD3+	ANA809	527321
1029188	CD3+	CD3+	ANA809	527322
1029191	CD38-	Q3: CD38-	ANA808	527322
1029201	lymphocyte	Lymph		527324
1029210		Activated T: viable		527326
1029213	CD3+	CD3+	ANA809	527326
1029215	HLADR-	Q1: HLADR-	ANA812	527326
1029221	CD8+	CD8+	ANA810	527327
1029222	HLADR+	Q2: HLADR+	ANA812	527327
1029223	CD38+	Q2: CD38+	ANA808	527327
1029229	HLADR+	Q3: HLADR+	ANA812	527328
1029232	singlet	singlets		527329
1029249	singlet	singlets		527334
1029253	singlet	singlets		527335
1029272	CD3+	CD3+	ANA809	527338
1029278	lymphocyte	Lymph		527339
1029279	CD3+	CD3+	ANA809	527339
1029282	CD27+	Q2: CD27+	ANA40	527339
1029289	CD27-	Q3: CD27-	ANA40	527340
1029293	CD3+	CD3+	ANA809	527341
1029294	CD4+	CD4+	ANA41	527341
1029308		T cell: viable		527344
1029309	singlet	singlets		527344
1029312	CD8+	CD8+	ANA810	527344
1029326	CD45RA+	Q2: CD45RA+	ANA816	527346
1029330	lymphocyte	Lymph		527347
1029337	lymphocyte	Lymph		527348
1029340	CD45RA-	Q4: CD45RA-	ANA816	527348
1029351	CD3+	CD3+	ANA809	527352
1029352	viable	NK-NKT: viable		527353
1029355	CD3+	CD3+	ANA809	527353
1029360	CD3+	CD3+	ANA809	527354
1029363	CD94+	Q1: CD94+	ANA884	527354
1029370	CD94+	Q2: CD94+	ANA884	527355
1029375	CD8+	CD8+	ANA810	527356
1029382	CD8+	CD8+	ANA810	527357
1029384	CD94-	Q4: CD94-	ANA884	527357
1029385	viable	NK-NKT: viable		527358
1029387	lymphocyte	Lymph		527358
1029392	lymphocyte	Lymph		527359
1029394	CD8-	CD8-	ANA810	527359
1029397	viable	NK-NKT: viable		527360
1029404	viable	NK-NKT: viable		527361
1029407	CD3+	CD3+	ANA809	527361
1029408	CD8-	CD8-	ANA810	527361
1029411	viable	NK-NKT: viable		527362
1029423	viable	NK-NKT: viable		527364
1029426	CD3-	CD3-	ANA809	527364
1029428	singlet	singlets		527365
1029453	CD56+	CD56+	ANA815	527368
1029454	CD314+	Q2: CD314+	ANA886	527368
1029458	lymphocyte	Lymph		527369
1029460	CD16+	CD16+	ANA811	527369
1029471	CD94-	Q4: CD94-	ANA884	527370
1029482	viable	B cell: viable		527375
1029486	CD19+	CD19+	ANA805	527375
1029508	CD19+	CD19+	ANA805	527378
1029529	singlet	singlets		527381
1029536	viable	B cell: viable		527382
1029541	CD20+	CD20+	ANA806	527382
1029543	CD27-	Q4: CD27-	ANA40	527382
1029546	lymphocyte	Lymph		527383
1029554	CD27+	CD27+	ANA40	527384
1029561	lymphocyte	Lymph		527387
1029565	CD3+	CD3+	ANA809	527388
1029573	lymphocyte	Lymph		527390
1029602		Treg: viable		527394
1029605	CD3+	CD3+	ANA809	527394
1029610	CD45RA-	Q3: CD45RA-	ANA816	527394
1029618	CD161-	Q4: CD161-	ANA883	527395
1029628	CD3+	CD3+	ANA809	527397
1029631	CXCR3	CXCR3 FMO: viable	ANA76	527398
1029637	CXCR3	CXCR3 FMO: viable	ANA76	527401
1029657	CXCR3	CXCR3 FMO: viable	ANA76	527405
1029674	CXCR3	CXCR3 FMO: viable	ANA76	527408
1029703	CXCR3	CXCR3 FMO: viable	ANA76	527414
1029706	CXCR3	CXCR3 FMO: viable	ANA76	527416
1029707	singlet	singlets		527416
1029710	singlet	singlets		527417
1029714	CXCR3	CXCR3 FMO: viable	ANA76	527418
1029719	CXCR3+	CXCR3+	ANA76	527418
1029720	CXCR3	CXCR3 FMO: viable	ANA76	527419
1029723	CD3+	CD3+	ANA809	527419
1029729	CXCR3	CXCR3 FMO: viable	ANA76	527421
1029734	CXCR3+	CXCR3+	ANA76	527421
1029748	lymphocyte	Lymph		527424
1029753	CD3-	CD3-	ANA809	527425
1029755	CD20+	CD20+	ANA806	527425
1029763	CXCR3	CXCR3 FMO: viable	ANA76	527427
1029766	CXCR3	CXCR3 FMO: viable	ANA76	527428
1029773	SIGLEC-3+	CD33+	ANA864	527429
1029791	singlet	singlets		527435
1029804	singlet	singlets		527437
1029806	CD3+	CD3+	ANA809	527437
1029815	HLADR+	Q3: HLADR+	ANA812	527438
1029829		Activated T: viable		527441
1029839	CD8+	CD8+	ANA810	527442
1029841	CD38+	Q1: CD38+	ANA808	527442
1029843	singlet	singlets		527443
1029851	lymphocyte	Lymph		527444
1029857	singlet	singlets		527445
1029861	HLADR-	Q4: HLADR-	ANA812	527445
1029863		Activated T: viable		527446
1029873		T cell: viable		527450
1029879	lymphocyte	Lymph		527451
1029889	singlet	singlets		527453
1029900	CD27+	Q1: CD27+	ANA40	527454
1029909	singlet	singlets		527456
1029910	lymphocyte	Lymph		527456
1029959	CD27-	Q3: CD27-	ANA40	527463
1029962	lymphocyte	Lymph		527464
1029991	lymphocyte	Lymph		527471
1030001	CD314+	Q3: CD314+	ANA886	527472
1030028	CD94+	Q2: CD94+	ANA884	527476
1030052	viable	NK-NKT: viable		527481
1030057	CD56+	CD56+	ANA815	527481
1030060	lymphocyte	Lymph		527482
1030062	CD16+	CD16+	ANA811	527482
1030067	lymphocyte	Lymph		527483
1030079	CD314+	Q2: CD314+	ANA886	527484
1030083	lymphocyte	Lymph		527485
1030087	CD314+	Q3: CD314+	ANA886	527485
1030098	viable	B cell: viable		527488
1030110	CD3-	CD3-	ANA809	527491
1030123	lymphocyte	Lymph		527493
1030126	CD20+	CD20+	ANA806	527493
1030131	lymphocyte	Lymph		527494
1030146	singlet	singlets		527496
1030147	lymphocyte	Lymph		527496
1030158	CD20+	CD20+	ANA806	527497
1030159	IgD+	Q3: IgD+	ANA813	527497
1030167	IgD-	Q4: IgD-	ANA813	527498
1030177	CD3-	CD3-	ANA809	527500
1030188	singlet	singlets		527504
1030191		Treg: viable		527505
1030194	CD3+	CD3+	ANA809	527505
1030203	singlet	singlets		527507
1030211	lymphocyte	Lymph		527508
1030223	IL2RAhi	CD25hi	ANA163	527509
1030231	CD4+	CD4+	ANA41	527510
1030237	singlet	singlets		527511
1030242	CD127low	CD127low	ANA182	527511
1030249	CD8+	CD8+	ANA810	527512
1030251	singlet	singlets		527513
1030254	CD8+	CD8+	ANA810	527513
1030255	CD161+	CD161+	ANA883	527513
1030259	CXCR3	CXCR3 FMO: viable	ANA76	527516
1030278	singlet	singlets		527520
1030281	CD4+	CD4+	ANA41	527520
1030283	singlet	singlets		527521
1030290	lymphocyte	Lymph		527522
1030300	singlet	singlets		527524
1030301	lymphocyte	Lymph		527524
1030302	CD3-	CD3-	ANA809	527524
1030303	CXCR3	CXCR3 FMO: viable	ANA76	527525
1030313	CD19+	CD19+	ANA805	527526
1030317	singlet	singlets		527527
1030328	CXCR3	CXCR3 FMO: viable	ANA76	527530
1030329	CXCR3	CXCR3 FMO: viable	ANA76	527531
1030336	lymphocyte	Lymph		527533
1030337	CD16+	CD16+	ANA811	527533
