FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1143203	CD16-	CD16-	ANA811	557957
1143207	CD16+	CD16+	ANA811	557958
1143220	CD16+	CD16+ granulocyte	ANA811	557964
1143226	CD19+	CD19+	ANA805	557967
1143231	CD3-	CD3-	ANA809	557968
1143232	CD14-	CD14-	ANA804	557968
1143234	CD19+	CD19+	ANA805	557969
1143239	CD19+	CD19+	ANA805	557970
1143253	CD38+	CD38+	ANA808	557972
1143254	CD20-	CD20-	ANA806	557972
1143258	CD14-	CD14-	ANA804	557973
1143260	CD24+	CD24+	ANA807	557973
1143269	CD14-	CD14-	ANA804	557975
1143272	CD19+	CD19+	ANA805	557976
1143277	CD19+	CD19+	ANA805	557977
1143281	IgD-	IgD-	ANA813	557977
1143285	CD27-	CD27-	ANA40	557978
1143289	CD14-	CD14-	ANA804	557979
1143294	CD20-	CD20-	ANA806	557980
1143296	CD3-	CD3-	ANA809	557981
1143302	CD3-	CD3-	ANA809	557982
1143305	IgD+	IgD+	ANA813	557982
1143309	CD14-	CD14-	ANA804	557983
1143310	CD27+	CD27+	ANA40	557983
1143311	IgD-	IgD-	ANA813	557983
1143319	CD19+	CD19+	ANA805	557985
1143325	CD3-	CD3-	ANA809	557986
1143326	CD14-	CD14-	ANA804	557986
1143338		Lin1-		557989
1143346	CD11c-	CD11c-	ANA814	557990
1143349	HLADR+	HLA-DR+	ANA812	557991
1143364	HLADR+	HLA-DR+	ANA812	557994
1143365	BDCA2, CD303-	BDCA2-	ANA870	557994
1143372		Lin1-		557996
1143379	BDCA2, CD303-	BDCA2-	ANA870	557997
1143391	B7-2+	CD86+	ANA868	557999
1143398	HLADR+	HLA-DR+	ANA812	558001
1143402	BDCA1+	CD1c+	ANA895	558001
1143405	BDCA2, CD303-	BDCA2-	ANA870	558002
1143413	CD11c+	CD11c+	ANA814	558003
1143416	CD2+	CD2+	ANA860	558003
1143422	BDCA1+	CD1c+	ANA895	558004
1143454	CD11c+	CD11c+	ANA814	558009
1143468	CD11c+	CD11c+	ANA814	558011
1143473	HLADR+	HLA-DR+	ANA812	558012
1143486		Lin1-		558014
1143530	CD45RA-	CD45RA-	ANA816	558024
1143534	CD4+	CD4+	ANA41	558025
1143535	CD8-	CD8-	ANA810	558025
1143554	CXCR3+	CXCR3+	ANA76	558027
1143555	CCR6+	CCR6+	ANA36	558027
1143582	CXCR5+	CXCR5+	ANA78	558031
1143583	CD45RA-	CD45RA-	ANA816	558031
1143587	CD3+	CD3+	ANA809	558032
1143602	CD3+	CD3+	ANA809	558034
1143604	CD8-	CD8-	ANA810	558034
1143611	CD4+	CD4+	ANA41	558035
1143648	CCR6-	CCR6-	ANA36	558040
1143651	CD4+	CD4+	ANA41	558041
1143654	CD45RA-	CD45RA-	ANA816	558041
1143669	CD45RA-	CD45RA-	ANA816	558043
1143670	CXCR3+	CXCR3+	ANA76	558043
1143671	CCR6+	CCR6+	ANA36	558043
1143672	HLADR+	HLA-DR+	ANA812	558043
1143683	CD8-	CD8-	ANA810	558045
1143699	CXCR5-	CXCR5-	ANA78	558047
1143703	CD278+	ICOS+	ANA898	558047
1143706	CD8-	CD8-	ANA810	558048
1143708	CD45RA-	CD45RA-	ANA816	558048
1143709	CXCR3-	CXCR3-	ANA76	558048
1143714	CXCR5-	CXCR5-	ANA78	558049
1143720	CD4+	CD4+	ANA41	558050
1143751	HLADR+	HLA-DR+	ANA812	558057
1143754	CD40+	CD40+	ANA42	558058
1143759	HLADR+	HLA-DR+	ANA812	558060
1143764	CD14lo	CD14lo	ANA804	558062
1143766	CD16-	CD16-	ANA811	558062
1143794	CD11b-	CD11b-	ANA878	558069
1143797	CD16-	CD16-	ANA811	558070
1143798	CD11b-	CD11b-	ANA878	558070
1143800	HLADRhi	HLA-DRhi	ANA812	558071
1143809	HLADRlo	HLA-DRlo	ANA812	558074
1143812	HLADR+	HLA-DR+	ANA812	558075
1143819	CD14+	CD14+	ANA804	558077
1143827	CD14+	CD14+	ANA804	558079
1143840	HLADR+	HLA-DR+	ANA812	558082
1143864	CD62L-	CD62L- granulocyte	ANA712	558091
1143874	CD14-	CD14-	ANA804	558094
1143877	CD3-	CD3-	ANA809	558095
1143881	CD19+	CD19+	ANA805	558096
1143886	B7-2+	CD86+	ANA868	558096
1143891	CD20-	CD20-	ANA806	558097
1143906	CD38+	CD38+	ANA808	558100
1143911	CD14-	CD14-	ANA804	558101
1143918	IgD+	IgD+	ANA813	558102
1143931	CD14-	CD14-	ANA804	558105
1143937	CD19+	CD19+	ANA805	558107
1143940	CD27-	CD27-	ANA40	558107
1143942	B7-2+	CD86+	ANA868	558107
1143963	CD14-	CD14-	ANA804	558111
1143982	BDCA2, CD303+	BDCA2+	ANA870	558115
1143994	CD40-	CD40-	ANA42	558117
1143998	CD11c-	CD11c-	ANA814	558118
1144000		Lin1-		558119
1144009		Lin1-		558121
1144022	CD11c+	CD11c+	ANA814	558123
1144032	CD11c+	CD11c+	ANA814	558125
1144055	CD11c+	CD11c+	ANA814	558129
1144068	BDCA2, CD303-	BDCA2-	ANA870	558131
1144069	CD11c+	CD11c+	ANA814	558131
1144070	BDCA3-	BDCA3-	ANA894	558131
1144072	CD40-	CD40-	ANA42	558131
1144083	CD11c+	CD11c+	ANA814	558133
1144084	BDCA3-	BDCA3-	ANA894	558133
1144098	BDCA1-	CD1c-	ANA895	558135
1144106	CD2+	CD2+	ANA860	558136
1144107		Lin1-		558137
1144111	BDCA3+	BDCA3+	ANA894	558137
1144118	BDCA3+	BDCA3+	ANA894	558138
1144121		Lin1-		558139
1144122	HLADR+	HLA-DR+	ANA812	558139
1144129	HLADR+	HLA-DR+	ANA812	558140
1144136	CD3+	CD3+	ANA809	558142
1144144	CD4+	CD4+	ANA41	558145
1144149	CD8-	CD8-	ANA810	558146
1144167	CD278+	ICOS+	ANA898	558149
1144169	CD4+	CD4+	ANA41	558150
1144207	CD4+	CD4+	ANA41	558155
1144216	CD8-	CD8-	ANA810	558156
1144222	CD4+	CD4+	ANA41	558157
1144237	CD3+	CD3+	ANA809	558159
1144247	CXCR5+	CXCR5+	ANA78	558160
1144251	HLADR+	HLA-DR+	ANA812	558160
1144252	CD3+	CD3+	ANA809	558161
1144262	CD8-	CD8-	ANA810	558162
1144271	CD3+	CD3+	ANA809	558164
1144281	CD45RA-	CD45RA-	ANA816	558165
1144288	CD45RA-	CD45RA-	ANA816	558166
1144299	CD278+	ICOS+	ANA898	558167
1144306	CCR6+	CCR6+	ANA36	558168
1144331	CD4+	CD4+	ANA41	558172
1144333	CXCR5-	CXCR5-	ANA78	558172
1144336	CCR6+	CCR6+	ANA36	558172
1144348	CD8-	CD8-	ANA810	558174
1144349	CXCR5-	CXCR5-	ANA78	558174
1144352	CCR6-	CCR6-	ANA36	558174
1144353	CD3+	CD3+	ANA809	558175
1144360	HLADR+	HLA-DR+	ANA812	558175
1144366	CXCR3-	CXCR3-	ANA76	558176
1144383	CXCR5+	CXCR5+	ANA78	558180
1144392	CD14+	CD14+	ANA804	558183
1144393	HLADR+	HLA-DR+	ANA812	558183
1144405	CD16-	CD16-	ANA811	558187
1144418	HLADR+	HLA-DR+	ANA812	558191
1144424	CCRL1-	CX3CR1-	ANA59	558192
1144434	HLADR+	HLA-DR+	ANA812	558195
1144445	HLADRhi	HLA-DRhi	ANA812	558198
1144453	CD14+	CD14+	ANA804	558201
1144457	CD14+	CD14+	ANA804	558202
1144463	CD16+	CD16+	ANA811	558203
1144496	CD62L-	CD62L-	ANA712	558211
1144506	CD62L-	CD62L- granulocyte	ANA712	558217
1144507	CD19+	CD19+	ANA805	558218
1144510	CD19+	CD19+	ANA805	558219
1144515	CD3-	CD3-	ANA809	558220
1144522	CD138+	CD138+	ANA891	558221
1144526	CD27+	CD27+	ANA40	558222
1144528	B7-2+	CD86+	ANA868	558222
1144531	CD14-	CD14-	ANA804	558223
1144542	CD14-	CD14-	ANA804	558225
1144548	CD38+	CD38+	ANA808	558226
1144553	CD14-	CD14-	ANA804	558227
1144559	CD27+	CD27+	ANA40	558228
1144564	CD27+	CD27+	ANA40	558229
1144570	IgD-	IgD-	ANA813	558230
1144574	CD20+	CD20+	ANA806	558231
1144575	CD19+	CD19+	ANA805	558232
1144578	CD20-	CD20-	ANA806	558232
1144584	B7-2+	CD86+	ANA868	558233
1144606	CD20+	CD20+	ANA806	558237
1144610	CD14-	CD14-	ANA804	558238
1144620	CD11c-	CD11c-	ANA814	558240
1144621	CD2-	CD2-	ANA860	558240
1144632		Lin1-		558243
1144637		Lin1-		558244
1144646	B7-2-	CD86-	ANA868	558245
1144657	HLADR+	HLA-DR+	ANA812	558248
1144668	BDCA2, CD303-	BDCA2-	ANA870	558250
1144669	CD11c+	CD11c+	ANA814	558250
1144678	BDCA2, CD303-	BDCA2-	ANA870	558252
1144682	HLADR+	HLA-DR+	ANA812	558253
1144703	BDCA2, CD303-	BDCA2-	ANA870	558256
1144706	BDCA1+	CD1c+	ANA895	558256
1144709	HLADR+	HLA-DR+	ANA812	558257
1144713	BDCA1+	CD1c+	ANA895	558257
1144724	BDCA2, CD303-	BDCA2-	ANA870	558259
1144727	BDCA1+	CD1c+	ANA895	558259
1144728	B7-2-	CD86-	ANA868	558259
1144731	BDCA2, CD303-	BDCA2-	ANA870	558260
1144762	CD40-	CD40-	ANA42	558264
1144764	HLADR+	HLA-DR+	ANA812	558265
1144772	BDCA2, CD303-	BDCA2-	ANA870	558266
1144781	CD278+	ICOS+	ANA898	558269
1144785	CD3+	CD3+	ANA809	558271
1144787	CD8-	CD8-	ANA810	558271
1144790	CD4+	CD4+	ANA41	558272
1144795	CD8-	CD8-	ANA810	558273
1144799	CD4+	CD4+	ANA41	558274
1144814	CD45RA-	CD45RA-	ANA816	558276
1144838	CXCR3+	CXCR3+	ANA76	558279
1144849	CD4+	CD4+	ANA41	558281
1144851	CXCR5+	CXCR5+	ANA78	558281
1144862	CCR6+	CCR6+	ANA36	558282
1144871	CD3+	CD3+	ANA809	558284
1144889	CXCR5+	CXCR5+	ANA78	558286
1144897	CXCR5+	CXCR5+	ANA78	558287
1144898	CD45RA-	CD45RA-	ANA816	558287
1144903	CD4+	CD4+	ANA41	558288
1144906	CD45RA-	CD45RA-	ANA816	558288
1144962	CXCR3+	CXCR3+	ANA76	558296
1144965	CD3+	CD3+	ANA809	558297
1144967	CD8-	CD8-	ANA810	558297
1144979	HLADR+	HLA-DR+	ANA812	558298
1144987	CD278+	ICOS+	ANA898	558299
1144999	CD45RA-	CD45RA-	ANA816	558301
1145002	HLADR+	HLA-DR+	ANA812	558301
1145019	CD4-	CD4-	ANA41	558305
1145026	CD3+	CD3+	ANA809	558307
1145030	CD3+	CD3+	ANA809	558308
1145033	CD278+	ICOS+	ANA898	558308
1145034	CD14+	CD14+	ANA804	558309
1145038	CD40+	CD40+	ANA42	558310
1145043	HLADR+	HLA-DR+	ANA812	558312
1145046	HLADR+	HLA-DR+	ANA812	558313
1145050	CD16-	CD16-	ANA811	558314
1145055	CD14+	CD14+	ANA804	558316
1145059	CD14+	CD14+	ANA804	558317
1145060	HLADR+	HLA-DR+	ANA812	558317
1145098	B7-2+	CD86+	ANA868	558327
1145121	CD16+	CD16+	ANA811	558333
1145131	CD14+	CD14+	ANA804	558336
1145138	CD62L-	CD62L-	ANA712	558337
1145139	CD14+	CD14+	ANA804	558338
1145141	CD16-	CD16-	ANA811	558338
1145156	CD19+	CD19+	ANA805	558346
1145172	CD3-	CD3-	ANA809	558349
1145180	CD20-	CD20-	ANA806	558350
1145186	CD24+	CD24+	ANA807	558351
1145195	CD14-	CD14-	ANA804	558353
1145198	CD19+	CD19+	ANA805	558354
1145215	CD14-	CD14-	ANA804	558357
1145216	CD20+	CD20+	ANA806	558357
1145231	IgD+	IgD+	ANA813	558360
1145241	CD14-	CD14-	ANA804	558362
1145245	CD19+	CD19+	ANA805	558363
1145296	CD11c+	CD11c+	ANA814	558373
1145306	CD11c+	CD11c+	ANA814	558375
1145315	BDCA2, CD303-	BDCA2-	ANA870	558377
1145320	BDCA2, CD303-	BDCA2-	ANA870	558378
1145344	HLADR+	HLA-DR+	ANA812	558382
1145347	BDCA3-	BDCA3-	ANA894	558382
1145355	BDCA1+	CD1c+	ANA895	558383
1145358	HLADR+	HLA-DR+	ANA812	558384
1145363	B7-2+	CD86+	ANA868	558384
1145369	BDCA1+	CD1c+	ANA895	558385
1145371		Lin1-		558386
1145388	BDCA3+	BDCA3+	ANA894	558388
1145395	BDCA3+	BDCA3+	ANA894	558389
1145396	BDCA1-	CD1c-	ANA895	558389
1145397	CD40+	CD40+	ANA42	558389
1145418	B7-2-	CD86-	ANA868	558392
1145426	CD8-	CD8-	ANA810	558396
1145444	CD45RA-	CD45RA-	ANA816	558400
1145445	HLADR+	HLA-DR+	ANA812	558400
1145450	CD45RA-	CD45RA-	ANA816	558401
1145453	CD4+	CD4+	ANA41	558402
1145459	CD3+	CD3+	ANA809	558403
1145464	CXCR3+	CXCR3+	ANA76	558403
1145470	CXCR5+	CXCR5+	ANA78	558404
1145489	HLADR+	HLA-DR+	ANA812	558406
1145493	CXCR5+	CXCR5+	ANA78	558407
1145496	CCR6+	CCR6+	ANA36	558407
1145505	CD3+	CD3+	ANA809	558409
1145510	CXCR3-	CXCR3-	ANA76	558409
1145526	CXCR3-	CXCR3-	ANA76	558411
1145532	CD45RA-	CD45RA-	ANA816	558412
1145547	CXCR5-	CXCR5-	ANA78	558414
1145564	CXCR5-	CXCR5-	ANA78	558417
1145569	CD4+	CD4+	ANA41	558418
1145582	CCR6-	CCR6-	ANA36	558419
1145590	CCR6+	CCR6+	ANA36	558420
1145596	CXCR3+	CXCR3+	ANA76	558421
1145607	CD3+	CD3+	ANA809	558423
1145622	CD3+	CD3+	ANA809	558425
1145624	CD8-	CD8-	ANA810	558425
1145633	CXCR5-	CXCR5-	ANA78	558426
1145648	CXCR5-	CXCR5-	ANA78	558428
1145670	CD8+	CD8+	ANA810	558433
1145683	CD16+	CD16+	ANA811	558437
1145685	HLADR+	HLA-DR+	ANA812	558438
1145696	CCRL1+	CX3CR1+	ANA59	558441
1145711	CD16-	CD16-	ANA811	558445
1145731	CD14+	CD14+	ANA804	558451
1145733	CD16+	CD16+	ANA811	558451
1145737	CD14+	CD14+	ANA804	558453
1145738	HLADR+	HLA-DR+	ANA812	558453
1145745	CD14+	CD14+	ANA804	558455
1145748	B7-2-	CD86-	ANA868	558455
1145749	CD14+	CD14+	ANA804	558456
1145770	HLADR+	HLA-DR+	ANA812	558461
1145771	CD16-	CD16-	ANA811	558461
1145776	CD62L+	CD62L+	ANA712	558462
1145777	CD14+	CD14+	ANA804	558463
1145781	CD14+	CD14+	ANA804	558464
1145783	CD16-	CD16-	ANA811	558464
1145819	CD3-	CD3-	ANA809	558476
1145830	CD3-	CD3-	ANA809	558478
1145849	IgD-	IgD-	ANA813	558481
1145860	CD3-	CD3-	ANA809	558484
1145864	CD3-	CD3-	ANA809	558485
1145870	CD3-	CD3-	ANA809	558486
1145887	CD19+	CD19+	ANA805	558489
1145889	CD14-	CD14-	ANA804	558489
1145892	CD19+	CD19+	ANA805	558490
1145919	CD11c-	CD11c-	ANA814	558495
1145920	CD40-	CD40-	ANA42	558495
1145923	BDCA2, CD303+	BDCA2+	ANA870	558496
1145928	BDCA2, CD303+	BDCA2+	ANA870	558497
1145932	HLADR+	HLA-DR+	ANA812	558498
1145938	CD11c+	CD11c+	ANA814	558499
1145951	HLADR+	HLA-DR+	ANA812	558502
1145959	B7-2+	CD86+	ANA868	558503
1145962	BDCA2, CD303-	BDCA2-	ANA870	558504
1146020	HLADR+	HLA-DR+	ANA812	558513
1146028	BDCA2, CD303-	BDCA2-	ANA870	558514
1146038	BDCA1-	CD1c-	ANA895	558515
1146042	BDCA2, CD303-	BDCA2-	ANA870	558516
1146048	HLADR+	HLA-DR+	ANA812	558517
1146049	BDCA2, CD303-	BDCA2-	ANA870	558517
1146053	B7-2+	CD86+	ANA868	558517
1146055	HLADR+	HLA-DR+	ANA812	558518
1146056	BDCA2, CD303-	BDCA2-	ANA870	558518
1146059	BDCA1-	CD1c-	ANA895	558518
1146065	CD278+	ICOS+	ANA898	558521
1146087	HLADR+	HLA-DR+	ANA812	558526
1146093	CD278+	ICOS+	ANA898	558527
1146097	CXCR5+	CXCR5+	ANA78	558528
1146098	CD45RA-	CD45RA-	ANA816	558528
1146100	CCR6-	CCR6-	ANA36	558528
1146101	CD3+	CD3+	ANA809	558529
1146103	CD8-	CD8-	ANA810	558529
1146110	CD4+	CD4+	ANA41	558530
1146114	CXCR3+	CXCR3+	ANA76	558530
1146118	CD4+	CD4+	ANA41	558531
1146120	CXCR5+	CXCR5+	ANA78	558531
1146130	CCR6+	CCR6+	ANA36	558532
1146133	CD4+	CD4+	ANA41	558533
1146153	CCR6+	CCR6+	ANA36	558535
1146176	CCR6-	CCR6-	ANA36	558538
1146178	CD3+	CD3+	ANA809	558539
1146188	CD8-	CD8-	ANA810	558540
1146213	CXCR5-	CXCR5-	ANA78	558544
1146216	CCR6-	CCR6-	ANA36	558544
1146219	CD4+	CD4+	ANA41	558545
1146222	CD45RA-	CD45RA-	ANA816	558545
1146237	CD45RA-	CD45RA-	ANA816	558547
1146253	CD45RA-	CD45RA-	ANA816	558549
1146257	CD4+	CD4+	ANA41	558550
1146264	CD3+	CD3+	ANA809	558551
1146278	CCR6-	CCR6-	ANA36	558552
1146288	CD4+	CD4+	ANA41	558554
1146289	CD8-	CD8-	ANA810	558554
1146291	CD45RA-	CD45RA-	ANA816	558554
1146292	CXCR3-	CXCR3-	ANA76	558554
1146300	CD8+	CD8+	ANA810	558556
1146302	CD3+	CD3+	ANA809	558557
1146308	CD8+	CD8+	ANA810	558558
1146311	CD4-	CD4-	ANA41	558559
1146328	CD16+	CD16+	ANA811	558564
1146332	CD14lo	CD14lo	ANA804	558566
1146347	CD14+	CD14+	ANA804	558570
1146351	CD14+	CD14+	ANA804	558571
1146359	CD14+	CD14+	ANA804	558573
1146364	HLADR+	HLA-DR+	ANA812	558574
1146367	CD14+	CD14+	ANA804	558575
1146368	HLADRhi	HLA-DRhi	ANA812	558575
1146377	HLADRlo	HLA-DRlo	ANA812	558578
1146379	CD14+	CD14+	ANA804	558579
1146383	CD14+	CD14+	ANA804	558580
1146406	SLAN-	SLAN-	ANA906	558585
1146411	CD14+	CD14+	ANA804	558587
1146423	CD14+	CD14+	ANA804	558590
1146425	CD16-	CD16-	ANA811	558590
1146426	CD62L-	CD62L-	ANA712	558590
1146433	CD19+	CD19+	ANA805	558596
1146436	CD19+	CD19+	ANA805	558597
1146442	CD14-	CD14-	ANA804	558598
1146486	IgD+	IgD+	ANA813	558606
1146491	IgD-	IgD-	ANA813	558607
1146495	CD27-	CD27-	ANA40	558608
1146514	CD27+	CD27+	ANA40	558612
1146515	IgD+	IgD+	ANA813	558612
1146525	CD14-	CD14-	ANA804	558614
1146528	B7-2+	CD86+	ANA868	558614
1146529	CD19+	CD19+	ANA805	558615
1146552	CD2+	CD2+	ANA860	558619
1146557	CD40+	CD40+	ANA42	558620
1146587		Lin1-		558627
1146598	HLADR+	HLA-DR+	ANA812	558629
1146608	HLADR+	HLA-DR+	ANA812	558631
1146614	HLADR+	HLA-DR+	ANA812	558632
1146622	BDCA2, CD303-	BDCA2-	ANA870	558633
1146627		Lin1-		558634
1146637	CD11c+	CD11c+	ANA814	558635
1146640	CD40-	CD40-	ANA42	558635
1146678	CD11c+	CD11c+	ANA814	558641
1146690	HLADR+	HLA-DR+	ANA812	558643
1146697	HLADR+	HLA-DR+	ANA812	558644
1146711	CD3+	CD3+	ANA809	558649
1146716	CD4+	CD4+	ANA41	558650
1146723	CD45RA-	CD45RA-	ANA816	558651
1146727	CXCR5+	CXCR5+	ANA78	558652
1146734	CD45RA-	CD45RA-	ANA816	558653
1146741	CXCR3+	CXCR3+	ANA76	558654
1146746	CXCR5+	CXCR5+	ANA78	558655
1146754	CXCR5+	CXCR5+	ANA78	558656
1146755	CD45RA-	CD45RA-	ANA816	558656
1146756	CXCR3+	CXCR3+	ANA76	558656
1146766	CD3+	CD3+	ANA809	558658
1146789	CD3+	CD3+	ANA809	558661
1146795	CCR6+	CCR6+	ANA36	558661
1146804	CD278+	ICOS+	ANA898	558662
1146806	CD4+	CD4+	ANA41	558663
1146810	CXCR3-	CXCR3-	ANA76	558663
1146812	CD3+	CD3+	ANA809	558664
1146813	CD4+	CD4+	ANA41	558664
1146824	CD45RA-	CD45RA-	ANA816	558665
1146836	CXCR5-	CXCR5-	ANA78	558667
1146841	CD8-	CD8-	ANA810	558668
1146854	CD8-	CD8-	ANA810	558670
1146883	CD3+	CD3+	ANA809	558674
1146887	CD45RA-	CD45RA-	ANA816	558674
1146889	CCR6+	CCR6+	ANA36	558674
1146891	CD3+	CD3+	ANA809	558675
1146901	CXCR5-	CXCR5-	ANA78	558676
1146934	CXCR3-	CXCR3-	ANA76	558680
1146941	CD4-	CD4-	ANA41	558682
1146953	CD4-	CD4-	ANA41	558685
1146964	CD40+	CD40+	ANA42	558688
1146972	HLADR+	HLA-DR+	ANA812	558691
1146973	CD16-	CD16-	ANA811	558691
1146976	CD16-	CD16-	ANA811	558692
1146985	CD14+	CD14+	ANA804	558695
1146998	HLADR+	HLA-DR+	ANA812	558698
1147004	CD11b-	CD11b-	ANA878	558699
1147017	CD16+	CD16+	ANA811	558703
1147023	CD16-	CD16-	ANA811	558705
1147037	CD14+	CD14+	ANA804	558709
1147068	CD62L-	CD62L-	ANA712	558716
1147087	CD3-	CD3-	ANA809	558725
1147093	CD14-	CD14-	ANA804	558726
1147101	CD20-	CD20-	ANA806	558727
1147104	CD14-	CD14-	ANA804	558728
1147105	CD38+	CD38+	ANA808	558728
1147108	CD19+	CD19+	ANA805	558729
1147111	CD38+	CD38+	ANA808	558729
1147116	CD38+	CD38+	ANA808	558730
1147124	CD19+	CD19+	ANA805	558732
1147125	CD3-	CD3-	ANA809	558732
1147126	CD14-	CD14-	ANA804	558732
1147135	CD3-	CD3-	ANA809	558734
1147152	B7-2+	CD86+	ANA868	558737
1147157	IgD+	IgD+	ANA813	558738
1147165	CD19+	CD19+	ANA805	558740
1147173	CD14-	CD14-	ANA804	558741
1147175	B7-2+	CD86+	ANA868	558741
1147182	HLADR+	HLA-DR+	ANA812	558743
1147188	CD11c-	CD11c-	ANA814	558744
1147192	BDCA2, CD303+	BDCA2+	ANA870	558745
1147200		Lin1-		558747
1147215		Lin1-		558750
1147221	BDCA2, CD303-	BDCA2-	ANA870	558751
1147226	BDCA2, CD303-	BDCA2-	ANA870	558752
1147239		Lin1-		558755
1147241	BDCA2, CD303-	BDCA2-	ANA870	558755
1147251	BDCA2, CD303-	BDCA2-	ANA870	558757
1147257	BDCA2, CD303-	BDCA2-	ANA870	558758
1147258	CD11c+	CD11c+	ANA814	558758
1147267	BDCA1+	CD1c+	ANA895	558759
1147271	BDCA2, CD303-	BDCA2-	ANA870	558760
1147282	CD40-	CD40-	ANA42	558761
1147285	BDCA2, CD303-	BDCA2-	ANA870	558762
1147294	BDCA3-	BDCA3-	ANA894	558763
1147316	CD2+	CD2+	ANA860	558766
1147338		Lin1-		558770
1147344	B7-2-	CD86-	ANA868	558770
1147346	CD3+	CD3+	ANA809	558772
1147355	CD8-	CD8-	ANA810	558775
1147373	CD4+	CD4+	ANA41	558779
1147394	CD4+	CD4+	ANA41	558782
1147400	CD278+	ICOS+	ANA898	558782
1147408	CD3+	CD3+	ANA809	558784
1147409	CD4+	CD4+	ANA41	558784
1147421	CXCR3+	CXCR3+	ANA76	558785
1147425	CD4+	CD4+	ANA41	558786
1147428	CD45RA-	CD45RA-	ANA816	558786
1147440	CD4+	CD4+	ANA41	558788
1147446	CD278+	ICOS+	ANA898	558788
1147451	CD45RA-	CD45RA-	ANA816	558789
1147453	CCR6-	CCR6-	ANA36	558789
1147465	CXCR5+	CXCR5+	ANA78	558791
1147472	CD8-	CD8-	ANA810	558792
1147507	CXCR3+	CXCR3+	ANA76	558797
1147514	CD45RA-	CD45RA-	ANA816	558798
1147526	CD4+	CD4+	ANA41	558800
1147536	CXCR5-	CXCR5-	ANA78	558801
1147550	CD8-	CD8-	ANA810	558803
1147552	CD45RA-	CD45RA-	ANA816	558803
1147563	CD3+	CD3+	ANA809	558805
1147566	CXCR5-	CXCR5-	ANA78	558805
1147578	CD278+	ICOS+	ANA898	558806
1147579	CD3+	CD3+	ANA809	558807
1147589	CXCR3+	CXCR3+	ANA76	558809
1147591	CD4-	CD4-	ANA41	558810
1147612	CD16+	CD16+	ANA811	558816
1147621	CD16-	CD16-	ANA811	558819
1147623	CD14+	CD14+	ANA804	558820
1147626	CCRL1+	CX3CR1+	ANA59	558820
1147643	CD14+	CD14+	ANA804	558825
1147652	HLADRhi	HLA-DRhi	ANA812	558827
1147655	HLADRhi	HLA-DRhi	ANA812	558828
1147659	CD16+	CD16+	ANA811	558829
1147662	CD16-	CD16-	ANA811	558830
1147673	CD16+	CD16+	ANA811	558833
1147675	CD14+	CD14+	ANA804	558834
1147682	SLAN+	SLAN+	ANA906	558835
1147683	CD14+	CD14+	ANA804	558836
1147707	CD14+	CD14+	ANA804	558842
1147709	CD16-	CD16-	ANA811	558842
1147713	CD16-	CD16- granulocyte	ANA811	558845
1147714	CD16+	CD16+ granulocyte	ANA811	558846
1147719	CD14-	CD14-	ANA804	558848
1147721	CD3-	CD3-	ANA809	558849
1147728	CD19+	CD19+	ANA805	558851
1147738	B7-2+	CD86+	ANA868	558852
1147789	CD19+	CD19+	ANA805	558863
1147820	CD14-	CD14-	ANA804	558868
1147825	BDCA2, CD303+	BDCA2+	ANA870	558869
1147841	CD40+	CD40+	ANA42	558872
1147844	BDCA2, CD303+	BDCA2+	ANA870	558873
1147845	CD11c-	CD11c-	ANA814	558873
1147852		Lin1-		558875
1147855	CD11c-	CD11c-	ANA814	558875
1147867	HLADR+	HLA-DR+	ANA812	558878
1147869	CD11c+	CD11c+	ANA814	558878
1147875	CD40+	CD40+	ANA42	558879
1147876		Lin1-		558880
1147878	BDCA2, CD303-	BDCA2-	ANA870	558880
1147880	CD40-	CD40-	ANA42	558880
1147884	CD11c+	CD11c+	ANA814	558881
1147894	CD11c+	CD11c+	ANA814	558883
1147900	CD11c+	CD11c+	ANA814	558884
1147904		Lin1-		558885
1147906	BDCA2, CD303-	BDCA2-	ANA870	558885
1147909	BDCA1+	CD1c+	ANA895	558885
1147924	CD40-	CD40-	ANA42	558887
1147945		Lin1-		558891
1147951	CD2-	CD2-	ANA860	558891
1147957	BDCA1-	CD1c-	ANA895	558892
1147959		Lin1-		558893
1147961	BDCA2, CD303-	BDCA2-	ANA870	558893
1147965	CD40+	CD40+	ANA42	558893
1147972	CD40-	CD40-	ANA42	558894
1147975	BDCA2, CD303-	BDCA2-	ANA870	558895
1147976	CD11c+	CD11c+	ANA814	558895
1147987	CD3+	CD3+	ANA809	558897
1147995	CD3+	CD3+	ANA809	558901
1148014	CD3+	CD3+	ANA809	558905
1148028	CD4+	CD4+	ANA41	558907
1148032	CXCR3+	CXCR3+	ANA76	558907
1148035	CD3+	CD3+	ANA809	558908
1148046	CXCR5+	CXCR5+	ANA78	558909
1148058	CD3+	CD3+	ANA809	558911
1148074	CD4+	CD4+	ANA41	558913
1148079	CCR6+	CCR6+	ANA36	558913
1148102	CCR6-	CCR6-	ANA36	558916
1148105	CD4+	CD4+	ANA41	558917
1148106	CD8-	CD8-	ANA810	558917
1148111	CD278+	ICOS+	ANA898	558917
1148113	CD4+	CD4+	ANA41	558918
1148114	CD8-	CD8-	ANA810	558918
